Temps (s),CH1 (V),CH2 (V),CH3 (V)
1.3169267707082832e-07,50.0,-1.0,-52.0
1.31812725090036e-07,50.0,-1.0,-52.0
1.3193277310924368e-07,50.0,-2.0,-52.0
1.3205282112845137e-07,50.0,-2.0,-51.0
1.3217286914765905e-07,50.0,-2.0,-51.0
1.3229291716686673e-07,50.0,-2.0,-51.0
1.324129651860744e-07,50.0,-2.0,-51.0
1.325330132052821e-07,49.0,-2.0,-51.0
1.326530612244898e-07,49.0,-2.0,-51.0
1.3277310924369749e-07,49.0,-2.0,-52.0
1.3289315726290517e-07,49.0,-2.0,-52.0
1.3301320528211285e-07,49.0,-2.0,-52.0
1.3313325330132053e-07,49.0,-2.0,-52.0
1.3325330132052821e-07,49.0,-2.0,-52.0
1.333733493397359e-07,49.0,-2.0,-52.0
1.3349339735894358e-07,49.0,-2.0,-52.0
1.3361344537815126e-07,49.0,-2.0,-52.0
1.3373349339735894e-07,49.0,-2.0,-52.0
1.3385354141656663e-07,49.0,-2.0,-51.0
1.339735894357743e-07,49.0,-2.0,-52.0
1.34093637454982e-07,49.0,-2.0,-52.0
1.3421368547418967e-07,49.0,-2.0,-52.0
1.3433373349339735e-07,49.0,-2.0,-52.0
1.3445378151260504e-07,49.0,-2.0,-52.0
1.3457382953181272e-07,49.0,-2.0,-52.0
1.346938775510204e-07,49.0,-2.0,-52.0
1.3481392557022808e-07,50.0,-2.0,-52.0
1.3493397358943577e-07,49.0,-2.0,-52.0
1.3505402160864345e-07,49.0,-2.0,-52.0
1.3517406962785113e-07,49.0,-2.0,-53.0
1.352941176470588e-07,49.0,-2.0,-53.0
1.354141656662665e-07,49.0,-2.0,-53.0
1.3553421368547418e-07,49.0,-2.0,-53.0
1.3565426170468186e-07,49.0,-2.0,-53.0
1.3577430972388954e-07,49.0,-2.0,-53.0
1.3589435774309722e-07,49.0,-2.0,-54.0
1.360144057623049e-07,50.0,-2.0,-54.0
1.361344537815126e-07,50.0,-2.0,-53.0
1.3625450180072027e-07,50.0,-2.0,-53.0
1.3637454981992798e-07,50.0,-2.0,-53.0
1.3649459783913566e-07,50.0,-2.0,-53.0
1.3661464585834334e-07,50.0,-2.0,-53.0
1.3673469387755103e-07,49.0,-2.0,-53.0
1.368547418967587e-07,49.0,-2.0,-52.0
1.369747899159664e-07,49.0,-2.0,-53.0
1.3709483793517407e-07,49.0,-2.0,-53.0
1.3721488595438176e-07,49.0,-2.0,-53.0
1.3733493397358944e-07,49.0,-2.0,-53.0
1.3745498199279712e-07,49.0,-2.0,-53.0
1.375750300120048e-07,49.0,-2.0,-53.0
1.3769507803121248e-07,49.0,-2.0,-53.0
1.3781512605042017e-07,50.0,-1.0,-53.0
1.3793517406962785e-07,50.0,-1.0,-53.0
1.3805522208883553e-07,49.0,-1.0,-53.0
1.381752701080432e-07,49.0,-1.0,-53.0
1.382953181272509e-07,49.0,-1.0,-53.0
1.3841536614645858e-07,49.0,-1.0,-53.0
1.3853541416566626e-07,48.0,-1.0,-53.0
1.3865546218487394e-07,48.0,-1.0,-53.0
1.3877551020408162e-07,48.0,-1.0,-53.0
1.388955582232893e-07,48.0,-1.0,-53.0
1.39015606242497e-07,48.0,0.0,-53.0
1.3913565426170467e-07,48.0,-1.0,-53.0
1.3925570228091235e-07,48.0,-1.0,-52.0
1.3937575030012004e-07,48.0,-1.0,-52.0
1.3949579831932772e-07,48.0,-1.0,-52.0
1.396158463385354e-07,49.0,-1.0,-52.0
1.3973589435774308e-07,49.0,-1.0,-52.0
1.3985594237695076e-07,49.0,-1.0,-52.0
1.3997599039615845e-07,49.0,-1.0,-52.0
1.4009603841536613e-07,50.0,-1.0,-52.0
1.402160864345738e-07,50.0,-1.0,-52.0
1.4033613445378152e-07,49.0,-1.0,-52.0
1.404561824729892e-07,49.0,-1.0,-52.0
1.4057623049219688e-07,49.0,-1.0,-52.0
1.4069627851140457e-07,49.0,-1.0,-52.0
1.4081632653061225e-07,49.0,-1.0,-52.0
1.4093637454981993e-07,49.0,-1.0,-52.0
1.4105642256902761e-07,49.0,-1.0,-52.0
1.411764705882353e-07,49.0,-1.0,-52.0
1.4129651860744298e-07,49.0,-1.0,-52.0
1.4141656662665066e-07,50.0,-1.0,-52.0
1.4153661464585834e-07,50.0,-2.0,-52.0
1.4165666266506602e-07,50.0,-2.0,-51.0
1.417767106842737e-07,50.0,-2.0,-51.0
1.418967587034814e-07,50.0,-2.0,-51.0
1.4201680672268907e-07,50.0,-2.0,-51.0
1.4213685474189675e-07,50.0,-2.0,-51.0
1.4225690276110444e-07,50.0,-2.0,-51.0
1.4237695078031212e-07,50.0,-2.0,-52.0
1.424969987995198e-07,50.0,-2.0,-52.0
1.4261704681872748e-07,50.0,-2.0,-52.0
1.4273709483793516e-07,50.0,-3.0,-52.0
1.4285714285714285e-07,50.0,-3.0,-52.0
1.4297719087635053e-07,50.0,-3.0,-52.0
1.430972388955582e-07,50.0,-3.0,-52.0
1.432172869147659e-07,50.0,-3.0,-52.0
1.4333733493397358e-07,50.0,-3.0,-52.0
1.4345738295318126e-07,50.0,-3.0,-52.0
1.4357743097238894e-07,50.0,-3.0,-53.0
1.4369747899159662e-07,50.0,-3.0,-53.0
1.438175270108043e-07,50.0,-2.0,-53.0
1.43937575030012e-07,49.0,-2.0,-53.0
1.440576230492197e-07,49.0,-2.0,-53.0
1.4417767106842738e-07,49.0,-2.0,-53.0
1.4429771908763506e-07,49.0,-1.0,-53.0
1.4441776710684274e-07,49.0,-1.0,-53.0
1.4453781512605042e-07,49.0,-2.0,-53.0
1.446578631452581e-07,49.0,-2.0,-52.0
1.447779111644658e-07,49.0,-2.0,-52.0
1.4489795918367347e-07,49.0,-2.0,-52.0
1.4501800720288115e-07,50.0,-2.0,-52.0
1.4513805522208884e-07,50.0,-2.0,-51.0
1.4525810324129652e-07,50.0,-2.0,-51.0
1.453781512605042e-07,50.0,-2.0,-52.0
1.4549819927971188e-07,50.0,-2.0,-52.0
1.4561824729891956e-07,50.0,-1.0,-52.0
1.4573829531812725e-07,50.0,-1.0,-52.0
1.4585834333733493e-07,50.0,-1.0,-52.0
1.459783913565426e-07,50.0,-1.0,-52.0
1.460984393757503e-07,50.0,-1.0,-53.0
1.4621848739495798e-07,51.0,-1.0,-53.0
1.4633853541416566e-07,51.0,-1.0,-52.0
1.4645858343337334e-07,51.0,-1.0,-52.0
1.4657863145258102e-07,51.0,-1.0,-52.0
1.466986794717887e-07,52.0,-1.0,-52.0
1.468187274909964e-07,52.0,-1.0,-52.0
1.4693877551020407e-07,52.0,-1.0,-52.0
1.4705882352941175e-07,51.0,-1.0,-51.0
1.4717887154861943e-07,51.0,-1.0,-51.0
1.4729891956782712e-07,51.0,-1.0,-52.0
1.474189675870348e-07,51.0,-1.0,-52.0
1.4753901560624248e-07,50.0,-1.0,-52.0
1.4765906362545016e-07,50.0,-1.0,-52.0
1.4777911164465785e-07,50.0,-1.0,-53.0
1.4789915966386553e-07,50.0,-1.0,-53.0
1.4801920768307324e-07,50.0,-1.0,-53.0
1.4813925570228092e-07,50.0,-1.0,-53.0
1.482593037214886e-07,49.0,-1.0,-53.0
1.4837935174069628e-07,49.0,-1.0,-53.0
1.4849939975990397e-07,50.0,-1.0,-53.0
1.4861944777911165e-07,50.0,-1.0,-53.0
1.4873949579831933e-07,50.0,-1.0,-53.0
1.48859543817527e-07,50.0,-1.0,-52.0
1.489795918367347e-07,50.0,-1.0,-52.0
1.4909963985594238e-07,50.0,-1.0,-52.0
1.4921968787515006e-07,51.0,-1.0,-52.0
1.4933973589435774e-07,51.0,-1.0,-52.0
1.4945978391356542e-07,51.0,-1.0,-52.0
1.495798319327731e-07,51.0,-1.0,-53.0
1.496998799519808e-07,51.0,-1.0,-53.0
1.4981992797118847e-07,51.0,-1.0,-54.0
1.4993997599039615e-07,50.0,-2.0,-54.0
1.5006002400960383e-07,50.0,-2.0,-54.0
1.5018007202881152e-07,50.0,-2.0,-54.0
1.503001200480192e-07,50.0,-2.0,-54.0
1.5042016806722688e-07,50.0,-2.0,-54.0
1.5054021608643456e-07,49.0,-2.0,-54.0
1.5066026410564225e-07,49.0,-2.0,-53.0
1.5078031212484993e-07,49.0,-2.0,-53.0
1.509003601440576e-07,49.0,-2.0,-53.0
1.510204081632653e-07,49.0,-1.0,-53.0
1.5114045618247297e-07,49.0,-1.0,-52.0
1.5126050420168066e-07,48.0,-1.0,-52.0
1.5138055222088834e-07,48.0,-1.0,-53.0
1.5150060024009602e-07,49.0,-1.0,-53.0
1.516206482593037e-07,49.0,-1.0,-53.0
1.517406962785114e-07,49.0,-2.0,-53.0
1.518607442977191e-07,49.0,-2.0,-53.0
1.5198079231692678e-07,49.0,-2.0,-53.0
1.5210084033613446e-07,49.0,-2.0,-53.0
1.5222088835534214e-07,50.0,-2.0,-53.0
1.5234093637454982e-07,49.0,-2.0,-53.0
1.524609843937575e-07,49.0,-2.0,-52.0
1.525810324129652e-07,49.0,-2.0,-53.0
1.5270108043217287e-07,49.0,-2.0,-53.0
1.5282112845138055e-07,49.0,-1.0,-53.0
1.5294117647058823e-07,49.0,-1.0,-53.0
1.5306122448979592e-07,48.0,-1.0,-53.0
1.531812725090036e-07,48.0,-1.0,-53.0
1.5330132052821128e-07,49.0,-1.0,-54.0
1.5342136854741896e-07,49.0,-1.0,-54.0
1.5354141656662665e-07,49.0,-2.0,-53.0
1.5366146458583433e-07,49.0,-2.0,-53.0
1.53781512605042e-07,49.0,-3.0,-53.0
1.539015606242497e-07,49.0,-3.0,-53.0
1.5402160864345737e-07,50.0,-3.0,-53.0
1.5414165666266506e-07,50.0,-3.0,-53.0
1.5426170468187274e-07,50.0,-3.0,-52.0
1.5438175270108042e-07,50.0,-3.0,-53.0
1.545018007202881e-07,50.0,-3.0,-53.0
1.5462184873949579e-07,50.0,-2.0,-53.0
1.5474189675870347e-07,50.0,-2.0,-53.0
1.5486194477791115e-07,50.0,-2.0,-53.0
1.5498199279711883e-07,50.0,-2.0,-53.0
1.5510204081632651e-07,50.0,-1.0,-53.0
1.552220888355342e-07,50.0,-1.0,-53.0
1.5534213685474188e-07,50.0,-2.0,-53.0
1.5546218487394956e-07,50.0,-2.0,-52.0
1.5558223289315724e-07,50.0,-2.0,-53.0
1.5570228091236495e-07,50.0,-2.0,-53.0
1.5582232893157263e-07,50.0,-2.0,-53.0
1.5594237695078032e-07,50.0,-2.0,-53.0
1.56062424969988e-07,50.0,-2.0,-53.0
1.5618247298919568e-07,50.0,-2.0,-53.0
1.5630252100840336e-07,50.0,-2.0,-53.0
1.5642256902761105e-07,50.0,-1.0,-53.0
1.5654261704681873e-07,49.0,-2.0,-53.0
1.566626650660264e-07,49.0,-2.0,-52.0
1.567827130852341e-07,49.0,-2.0,-52.0
1.5690276110444178e-07,49.0,-2.0,-52.0
1.5702280912364946e-07,49.0,-2.0,-52.0
1.5714285714285714e-07,49.0,-2.0,-52.0
1.5726290516206482e-07,49.0,-2.0,-52.0
1.573829531812725e-07,49.0,-2.0,-53.0
1.5750300120048019e-07,49.0,-2.0,-53.0
1.5762304921968787e-07,50.0,-1.0,-53.0
1.5774309723889555e-07,50.0,-1.0,-53.0
1.5786314525810323e-07,50.0,-1.0,-53.0
1.5798319327731092e-07,50.0,-1.0,-53.0
1.581032412965186e-07,50.0,-1.0,-53.0
1.5822328931572628e-07,50.0,-1.0,-53.0
1.5834333733493396e-07,49.0,-2.0,-53.0
1.5846338535414164e-07,49.0,-2.0,-52.0
1.5858343337334933e-07,49.0,-2.0,-52.0
1.58703481392557e-07,49.0,-2.0,-52.0
1.588235294117647e-07,49.0,-2.0,-52.0
1.5894357743097237e-07,49.0,-2.0,-52.0
1.5906362545018006e-07,49.0,-3.0,-52.0
1.5918367346938774e-07,49.0,-3.0,-53.0
1.5930372148859542e-07,49.0,-2.0,-53.0
1.5942376950780313e-07,50.0,-2.0,-53.0
1.595438175270108e-07,50.0,-2.0,-53.0
1.596638655462185e-07,50.0,-2.0,-53.0
1.5978391356542618e-07,50.0,-2.0,-53.0
1.5990396158463386e-07,50.0,-2.0,-53.0
1.6002400960384154e-07,50.0,-1.0,-53.0
1.6014405762304922e-07,50.0,-1.0,-53.0
1.602641056422569e-07,50.0,-1.0,-52.0
1.6038415366146459e-07,50.0,-1.0,-52.0
1.6050420168067227e-07,50.0,-1.0,-52.0
1.6062424969987995e-07,50.0,-1.0,-52.0
1.6074429771908763e-07,49.0,-2.0,-51.0
1.6086434573829532e-07,49.0,-2.0,-51.0
1.60984393757503e-07,48.0,-2.0,-52.0
1.6110444177671068e-07,48.0,-2.0,-52.0
1.6122448979591836e-07,48.0,-2.0,-52.0
1.6134453781512604e-07,48.0,-2.0,-52.0
1.6146458583433373e-07,48.0,-3.0,-52.0
1.615846338535414e-07,48.0,-3.0,-52.0
1.617046818727491e-07,48.0,-2.0,-52.0
1.6182472989195677e-07,49.0,-2.0,-52.0
1.6194477791116446e-07,49.0,-2.0,-52.0
1.6206482593037214e-07,49.0,-2.0,-51.0
1.6218487394957982e-07,49.0,-2.0,-51.0
1.623049219687875e-07,49.0,-2.0,-52.0
1.6242496998799518e-07,50.0,-1.0,-52.0
1.6254501800720287e-07,50.0,-1.0,-52.0
1.6266506602641055e-07,50.0,-1.0,-52.0
1.6278511404561823e-07,50.0,-1.0,-53.0
1.6290516206482591e-07,50.0,-1.0,-53.0
1.630252100840336e-07,50.0,-1.0,-53.0
1.6314525810324128e-07,49.0,-2.0,-53.0
1.6326530612244896e-07,49.0,-2.0,-53.0
1.6338535414165667e-07,49.0,-2.0,-53.0
1.6350540216086435e-07,49.0,-2.0,-53.0
1.6362545018007203e-07,49.0,-2.0,-52.0
1.6374549819927972e-07,49.0,-2.0,-52.0
1.638655462184874e-07,48.0,-2.0,-51.0
1.6398559423769508e-07,48.0,-2.0,-51.0
1.6410564225690276e-07,49.0,-2.0,-51.0
1.6422569027611044e-07,49.0,-1.0,-51.0
1.6434573829531813e-07,49.0,-1.0,-51.0
1.644657863145258e-07,49.0,-1.0,-51.0
1.645858343337335e-07,49.0,-1.0,-52.0
1.6470588235294117e-07,49.0,-1.0,-52.0
1.6482593037214886e-07,50.0,-1.0,-53.0
1.6494597839135654e-07,50.0,-2.0,-53.0
1.6506602641056422e-07,50.0,-2.0,-53.0
1.651860744297719e-07,50.0,-2.0,-53.0
1.6530612244897958e-07,50.0,-2.0,-53.0
1.6542617046818727e-07,51.0,-2.0,-53.0
1.6554621848739495e-07,51.0,-2.0,-53.0
1.6566626650660263e-07,51.0,-2.0,-53.0
1.6578631452581031e-07,51.0,-2.0,-54.0
1.65906362545018e-07,51.0,-2.0,-54.0
1.6602641056422568e-07,51.0,-2.0,-54.0
1.6614645858343336e-07,50.0,-2.0,-54.0
1.6626650660264104e-07,50.0,-2.0,-54.0
1.6638655462184873e-07,50.0,-2.0,-54.0
1.665066026410564e-07,50.0,-2.0,-54.0
1.666266506602641e-07,50.0,-2.0,-54.0
1.6674669867947177e-07,50.0,-2.0,-54.0
1.6686674669867945e-07,50.0,-2.0,-53.0
1.6698679471788714e-07,50.0,-2.0,-53.0
1.6710684273709484e-07,50.0,-2.0,-53.0
1.6722689075630253e-07,50.0,-2.0,-53.0
1.673469387755102e-07,49.0,-2.0,-52.0
1.674669867947179e-07,49.0,-2.0,-52.0
1.6758703481392557e-07,49.0,-2.0,-53.0
1.6770708283313326e-07,49.0,-2.0,-53.0
1.6782713085234094e-07,49.0,-2.0,-53.0
1.6794717887154862e-07,49.0,-2.0,-53.0
1.680672268907563e-07,49.0,-2.0,-53.0
1.6818727490996399e-07,49.0,-2.0,-53.0
1.6830732292917167e-07,49.0,-2.0,-54.0
1.6842737094837935e-07,50.0,-2.0,-54.0
1.6854741896758703e-07,49.0,-2.0,-53.0
1.6866746698679471e-07,49.0,-2.0,-53.0
1.687875150060024e-07,49.0,-2.0,-53.0
1.6890756302521008e-07,49.0,-2.0,-53.0
1.6902761104441776e-07,49.0,-2.0,-53.0
1.6914765906362544e-07,49.0,-2.0,-53.0
1.6926770708283313e-07,49.0,-2.0,-52.0
1.693877551020408e-07,49.0,-2.0,-52.0
1.695078031212485e-07,49.0,-2.0,-52.0
1.6962785114045617e-07,49.0,-1.0,-52.0
1.6974789915966385e-07,49.0,-1.0,-52.0
1.6986794717887154e-07,49.0,-1.0,-52.0
1.6998799519807922e-07,49.0,-1.0,-52.0
1.701080432172869e-07,49.0,-1.0,-52.0
1.7022809123649458e-07,49.0,-1.0,-52.0
1.7034813925570227e-07,49.0,-2.0,-52.0
1.7046818727490995e-07,49.0,-2.0,-52.0
1.7058823529411763e-07,49.0,-2.0,-52.0
1.707082833133253e-07,49.0,-2.0,-52.0
1.70828331332533e-07,49.0,-2.0,-52.0
1.7094837935174068e-07,49.0,-2.0,-52.0
1.7106842737094839e-07,49.0,-3.0,-52.0
1.7118847539015607e-07,49.0,-3.0,-52.0
1.7130852340936375e-07,49.0,-2.0,-52.0
1.7142857142857143e-07,49.0,-2.0,-52.0
1.7154861944777911e-07,49.0,-2.0,-52.0
1.716686674669868e-07,49.0,-2.0,-52.0
1.7178871548619448e-07,49.0,-2.0,-52.0
1.7190876350540216e-07,49.0,-2.0,-52.0
1.7202881152460984e-07,50.0,-1.0,-52.0
1.7214885954381753e-07,50.0,-1.0,-52.0
1.722689075630252e-07,50.0,-1.0,-52.0
1.723889555822329e-07,50.0,-1.0,-52.0
1.7250900360144057e-07,50.0,0.0,-52.0
1.7262905162064825e-07,50.0,0.0,-52.0
1.7274909963985594e-07,49.0,-1.0,-52.0
1.7286914765906362e-07,49.0,-1.0,-52.0
1.729891956782713e-07,49.0,-2.0,-52.0
1.7310924369747898e-07,49.0,-2.0,-52.0
1.7322929171668667e-07,49.0,-2.0,-52.0
1.7334933973589435e-07,49.0,-2.0,-52.0
1.7346938775510203e-07,48.0,-2.0,-52.0
1.735894357743097e-07,48.0,-2.0,-53.0
1.737094837935174e-07,49.0,-2.0,-53.0
1.7382953181272508e-07,49.0,-1.0,-53.0
1.7394957983193276e-07,49.0,-2.0,-53.0
1.7406962785114044e-07,49.0,-2.0,-53.0
1.7418967587034812e-07,49.0,-2.0,-53.0
1.743097238895558e-07,49.0,-2.0,-53.0
1.744297719087635e-07,50.0,-2.0,-53.0
1.7454981992797117e-07,50.0,-2.0,-53.0
1.7466986794717885e-07,50.0,-2.0,-52.0
1.7478991596638656e-07,50.0,-2.0,-52.0
1.7490996398559424e-07,50.0,-2.0,-52.0
1.7503001200480193e-07,50.0,-1.0,-52.0
1.751500600240096e-07,49.0,-2.0,-52.0
1.752701080432173e-07,49.0,-2.0,-52.0
1.7539015606242497e-07,49.0,-2.0,-52.0
1.7551020408163265e-07,49.0,-2.0,-52.0
1.7563025210084034e-07,49.0,-2.0,-52.0
1.7575030012004802e-07,49.0,-2.0,-52.0
1.758703481392557e-07,49.0,-2.0,-52.0
1.7599039615846338e-07,49.0,-2.0,-52.0
1.7611044417767107e-07,49.0,-2.0,-52.0
1.7623049219687875e-07,49.0,-1.0,-52.0
1.7635054021608643e-07,49.0,-1.0,-52.0
1.764705882352941e-07,49.0,-1.0,-52.0
1.765906362545018e-07,49.0,-1.0,-52.0
1.7671068427370948e-07,49.0,-1.0,-52.0
1.7683073229291716e-07,49.0,-1.0,-52.0
1.7695078031212484e-07,49.0,-2.0,-52.0
1.7707082833133252e-07,49.0,-2.0,-52.0
1.771908763505402e-07,49.0,-2.0,-53.0
1.773109243697479e-07,49.0,-2.0,-53.0
1.7743097238895557e-07,49.0,-2.0,-53.0
1.7755102040816325e-07,49.0,-2.0,-53.0
1.7767106842737094e-07,49.0,-2.0,-53.0
1.7779111644657862e-07,49.0,-2.0,-54.0
1.779111644657863e-07,49.0,-2.0,-54.0
1.7803121248499398e-07,50.0,-2.0,-54.0
1.7815126050420166e-07,49.0,-2.0,-54.0
1.7827130852340935e-07,49.0,-2.0,-53.0
1.7839135654261703e-07,49.0,-2.0,-53.0
1.785114045618247e-07,49.0,-2.0,-53.0
1.786314525810324e-07,49.0,-2.0,-52.0
1.787515006002401e-07,49.0,-2.0,-52.0
1.7887154861944778e-07,49.0,-2.0,-51.0
1.7899159663865547e-07,49.0,-2.0,-51.0
1.7911164465786315e-07,49.0,-2.0,-52.0
1.7923169267707083e-07,49.0,-2.0,-52.0
1.793517406962785e-07,49.0,-2.0,-52.0
1.794717887154862e-07,49.0,-2.0,-52.0
1.7959183673469388e-07,49.0,-2.0,-52.0
1.7971188475390156e-07,49.0,-2.0,-53.0
1.7983193277310924e-07,49.0,-1.0,-53.0
1.7995198079231692e-07,49.0,-1.0,-52.0
1.800720288115246e-07,49.0,-1.0,-52.0
1.801920768307323e-07,49.0,-1.0,-52.0
1.8031212484993997e-07,49.0,-1.0,-52.0
1.8043217286914765e-07,49.0,-1.0,-52.0
1.8055222088835534e-07,49.0,-2.0,-52.0
1.8067226890756302e-07,49.0,-2.0,-51.0
1.807923169267707e-07,49.0,-3.0,-52.0
1.8091236494597838e-07,49.0,-3.0,-52.0
1.8103241296518606e-07,50.0,-3.0,-52.0
1.8115246098439375e-07,49.0,-3.0,-52.0
1.8127250900360143e-07,49.0,-3.0,-52.0
1.813925570228091e-07,49.0,-3.0,-52.0
1.815126050420168e-07,49.0,-3.0,-52.0
1.8163265306122448e-07,49.0,-2.0,-52.0
1.8175270108043216e-07,49.0,-2.0,-52.0
1.8187274909963984e-07,49.0,-2.0,-51.0
1.8199279711884752e-07,49.0,-2.0,-51.0
1.821128451380552e-07,49.0,-2.0,-52.0
1.822328931572629e-07,50.0,-2.0,-52.0
1.8235294117647057e-07,50.0,-2.0,-52.0
1.8247298919567828e-07,50.0,-2.0,-52.0
1.8259303721488596e-07,50.0,-2.0,-53.0
1.8271308523409364e-07,50.0,-2.0,-53.0
1.8283313325330132e-07,50.0,-2.0,-53.0
1.82953181272509e-07,49.0,-2.0,-53.0
1.830732292917167e-07,49.0,-2.0,-53.0
1.8319327731092437e-07,49.0,-2.0,-53.0
1.8331332533013205e-07,49.0,-2.0,-53.0
1.8343337334933974e-07,49.0,-1.0,-53.0
1.8355342136854742e-07,49.0,-2.0,-53.0
1.836734693877551e-07,49.0,-2.0,-52.0
1.8379351740696278e-07,49.0,-2.0,-52.0
1.8391356542617046e-07,49.0,-2.0,-52.0
1.8403361344537815e-07,49.0,-2.0,-52.0
1.8415366146458583e-07,49.0,-2.0,-52.0
1.842737094837935e-07,49.0,-2.0,-52.0
1.843937575030012e-07,49.0,-2.0,-52.0
1.8451380552220888e-07,49.0,-2.0,-52.0
1.8463385354141656e-07,49.0,-2.0,-52.0
1.8475390156062424e-07,49.0,-2.0,-52.0
1.8487394957983192e-07,49.0,-2.0,-52.0
1.849939975990396e-07,49.0,-2.0,-52.0
1.851140456182473e-07,49.0,-2.0,-52.0
1.8523409363745497e-07,49.0,-2.0,-52.0
1.8535414165666265e-07,49.0,-2.0,-52.0
1.8547418967587033e-07,49.0,-2.0,-51.0
1.8559423769507802e-07,49.0,-2.0,-52.0
1.857142857142857e-07,49.0,-2.0,-52.0
1.8583433373349338e-07,50.0,-2.0,-52.0
1.8595438175270106e-07,49.0,-2.0,-52.0
1.8607442977190875e-07,49.0,-2.0,-52.0
1.8619447779111643e-07,49.0,-2.0,-52.0
1.863145258103241e-07,49.0,-2.0,-52.0
1.8643457382953182e-07,49.0,-2.0,-52.0
1.865546218487395e-07,49.0,-2.0,-52.0
1.8667466986794718e-07,49.0,-2.0,-51.0
1.8679471788715486e-07,49.0,-2.0,-51.0
1.8691476590636255e-07,49.0,-2.0,-52.0
1.8703481392557023e-07,49.0,-2.0,-52.0
1.871548619447779e-07,49.0,-2.0,-52.0
1.872749099639856e-07,49.0,-2.0,-52.0
1.8739495798319328e-07,49.0,-2.0,-53.0
1.8751500600240096e-07,49.0,-2.0,-53.0
1.8763505402160864e-07,49.0,-1.0,-53.0
1.8775510204081632e-07,49.0,-1.0,-53.0
1.87875150060024e-07,49.0,-1.0,-53.0
1.879951980792317e-07,49.0,-1.0,-53.0
1.8811524609843937e-07,49.0,-1.0,-54.0
1.8823529411764705e-07,50.0,-1.0,-54.0
1.8835534213685473e-07,50.0,-1.0,-53.0
1.8847539015606242e-07,50.0,-1.0,-53.0
1.885954381752701e-07,50.0,-1.0,-53.0
1.8871548619447778e-07,50.0,-1.0,-53.0
1.8883553421368546e-07,50.0,-1.0,-53.0
1.8895558223289315e-07,50.0,-2.0,-53.0
1.8907563025210083e-07,50.0,-2.0,-52.0
1.891956782713085e-07,50.0,-2.0,-53.0
1.893157262905162e-07,50.0,-2.0,-53.0
1.8943577430972387e-07,50.0,-2.0,-53.0
1.8955582232893156e-07,50.0,-2.0,-53.0
1.8967587034813924e-07,50.0,-2.0,-53.0
1.8979591836734692e-07,50.0,-2.0,-53.0
1.899159663865546e-07,50.0,-2.0,-53.0
1.9003601440576229e-07,50.0,-1.0,-53.0
1.9015606242497e-07,50.0,-1.0,-53.0
1.9027611044417768e-07,50.0,-1.0,-52.0
1.9039615846338536e-07,50.0,-1.0,-52.0
1.9051620648259304e-07,50.0,-1.0,-52.0
1.9063625450180072e-07,50.0,-1.0,-52.0
1.907563025210084e-07,49.0,-2.0,-52.0
1.908763505402161e-07,49.0,-2.0,-52.0
1.9099639855942377e-07,49.0,-2.0,-52.0
1.9111644657863145e-07,49.0,-2.0,-52.0
1.9123649459783913e-07,49.0,-2.0,-52.0
1.9135654261704682e-07,49.0,-2.0,-52.0
1.914765906362545e-07,49.0,-2.0,-51.0
1.9159663865546218e-07,49.0,-2.0,-52.0
1.9171668667466986e-07,49.0,-2.0,-52.0
1.9183673469387755e-07,50.0,-1.0,-52.0
1.9195678271308523e-07,50.0,-1.0,-52.0
1.920768307322929e-07,50.0,-1.0,-52.0
1.921968787515006e-07,50.0,-1.0,-52.0
1.9231692677070827e-07,50.0,-1.0,-53.0
1.9243697478991596e-07,50.0,-1.0,-53.0
1.9255702280912364e-07,49.0,-2.0,-52.0
1.9267707082833132e-07,49.0,-2.0,-52.0
1.92797118847539e-07,49.0,-3.0,-52.0
1.9291716686674669e-07,49.0,-3.0,-52.0
1.9303721488595437e-07,49.0,-3.0,-52.0
1.9315726290516205e-07,49.0,-3.0,-52.0
1.9327731092436973e-07,48.0,-3.0,-51.0
1.9339735894357741e-07,48.0,-3.0,-51.0
1.935174069627851e-07,49.0,-3.0,-51.0
1.9363745498199278e-07,49.0,-2.0,-51.0
1.9375750300120046e-07,49.0,-2.0,-51.0
1.9387755102040814e-07,49.0,-2.0,-51.0
1.9399759903961583e-07,49.0,-2.0,-51.0
1.9411764705882353e-07,49.0,-1.0,-51.0
1.9423769507803122e-07,50.0,-1.0,-51.0
1.943577430972389e-07,50.0,-2.0,-51.0
1.9447779111644658e-07,50.0,-2.0,-51.0
1.9459783913565426e-07,50.0,-2.0,-52.0
1.9471788715486195e-07,50.0,-2.0,-52.0
1.9483793517406963e-07,51.0,-2.0,-53.0
1.949579831932773e-07,51.0,-2.0,-53.0
1.95078031212485e-07,51.0,-2.0,-53.0
1.9519807923169267e-07,51.0,-2.0,-54.0
1.9531812725090036e-07,51.0,-2.0,-54.0
1.9543817527010804e-07,51.0,-2.0,-54.0
1.9555822328931572e-07,51.0,-2.0,-54.0
1.956782713085234e-07,51.0,-2.0,-54.0
1.9579831932773109e-07,51.0,-2.0,-54.0
1.9591836734693877e-07,51.0,-2.0,-54.0
1.9603841536614645e-07,51.0,-2.0,-53.0
1.9615846338535413e-07,50.0,-2.0,-53.0
1.9627851140456181e-07,50.0,-2.0,-52.0
1.963985594237695e-07,50.0,-2.0,-52.0
1.9651860744297718e-07,50.0,-2.0,-52.0
1.9663865546218486e-07,50.0,-1.0,-52.0
1.9675870348139254e-07,50.0,-2.0,-52.0
