Temps (s),CH1 (V),CH2 (V)
1.6878751500600242e-08,0.0,0.0
1.690276110444178e-08,0.0,0.0
1.6926770708283315e-08,0.0,0.0
1.695078031212485e-08,0.0,0.0
1.6974789915966388e-08,0.0,0.0
1.6998799519807925e-08,0.0,0.0
1.702280912364946e-08,0.0,0.0
1.7046818727490997e-08,0.0,0.0
1.7070828331332534e-08,0.0,0.0
1.709483793517407e-08,0.0,0.0
1.7118847539015607e-08,0.0,0.0
1.7142857142857143e-08,0.0,0.0
1.716686674669868e-08,0.0,0.0
1.7190876350540216e-08,0.0,0.0
1.7214885954381753e-08,0.0,0.0
1.723889555822329e-08,0.0,0.0
1.726290516206483e-08,0.0,0.0
1.7286914765906365e-08,0.0,0.0
1.7310924369747902e-08,0.0,0.0
1.7334933973589438e-08,0.0,0.0
1.7358943577430975e-08,0.0,0.0
1.738295318127251e-08,0.0,0.0
1.7406962785114047e-08,0.0,0.0
1.7430972388955584e-08,0.0,0.0
1.745498199279712e-08,0.0,0.0
1.7478991596638657e-08,0.0,0.0
1.7503001200480193e-08,-1.0,0.0
1.752701080432173e-08,-1.0,0.0
1.7551020408163266e-08,-1.0,0.0
1.7575030012004803e-08,-1.0,0.0
1.759903961584634e-08,-1.0,0.0
1.7623049219687875e-08,-1.0,0.0
1.7647058823529412e-08,-1.0,0.0
1.767106842737095e-08,0.0,0.0
1.7695078031212485e-08,0.0,0.0
1.771908763505402e-08,0.0,0.0
1.774309723889556e-08,0.0,0.0
1.7767106842737097e-08,0.0,0.0
1.7791116446578634e-08,0.0,0.0
1.781512605042017e-08,0.0,0.0
1.7839135654261707e-08,0.0,0.0
1.7863145258103243e-08,0.0,0.0
1.788715486194478e-08,0.0,0.0
1.7911164465786316e-08,0.0,0.0
1.7935174069627853e-08,0.0,0.0
1.795918367346939e-08,0.0,0.0
1.7983193277310926e-08,0.0,0.0
1.8007202881152462e-08,0.0,0.0
1.8031212484994e-08,0.0,0.0
1.8055222088835535e-08,0.0,0.0
1.807923169267707e-08,0.0,0.0
1.8103241296518608e-08,0.0,0.0
1.8127250900360144e-08,0.0,0.0
1.815126050420168e-08,0.0,0.0
1.8175270108043217e-08,0.0,0.0
1.8199279711884754e-08,0.0,0.0
1.8223289315726293e-08,0.0,0.0
1.824729891956783e-08,0.0,0.0
1.8271308523409366e-08,0.0,0.0
1.8295318127250903e-08,0.0,0.0
1.831932773109244e-08,0.0,0.0
1.8343337334933976e-08,0.0,0.0
1.8367346938775512e-08,0.0,0.0
1.839135654261705e-08,-1.0,0.0
1.8415366146458585e-08,0.0,0.0
1.843937575030012e-08,0.0,0.0
1.8463385354141658e-08,0.0,0.0
1.8487394957983194e-08,0.0,0.0
1.851140456182473e-08,0.0,0.0
1.8535414165666267e-08,0.0,0.0
1.8559423769507804e-08,0.0,0.0
1.858343337334934e-08,0.0,0.0
1.8607442977190876e-08,0.0,0.0
1.8631452581032413e-08,0.0,0.0
1.865546218487395e-08,0.0,0.0
1.867947178871549e-08,-1.0,0.0
1.8703481392557026e-08,-1.0,0.0
1.8727490996398562e-08,-1.0,0.0
1.87515006002401e-08,0.0,0.0
1.8775510204081635e-08,-1.0,0.0
1.879951980792317e-08,-1.0,0.0
1.8823529411764708e-08,-1.0,0.0
1.8847539015606244e-08,-1.0,0.0
1.887154861944778e-08,-1.0,0.0
1.8895558223289317e-08,-1.0,0.0
1.8919567827130854e-08,-1.0,0.0
1.894357743097239e-08,-1.0,-1.0
1.8967587034813927e-08,-1.0,-1.0
1.8991596638655463e-08,-1.0,-1.0
1.9015606242497e-08,-1.0,-1.0
1.9039615846338536e-08,-1.0,-1.0
1.9063625450180072e-08,-1.0,-1.0
1.908763505402161e-08,-1.0,-1.0
1.9111644657863145e-08,-1.0,-1.0
1.9135654261704682e-08,-1.0,-1.0
1.915966386554622e-08,-1.0,-1.0
1.9183673469387758e-08,-1.0,-1.0
1.9207683073229294e-08,-1.0,-1.0
1.923169267707083e-08,-1.0,-1.0
1.9255702280912367e-08,-1.0,-1.0
1.9279711884753904e-08,-1.0,-1.0
1.930372148859544e-08,-1.0,-1.0
1.9327731092436977e-08,-1.0,-1.0
1.9351740696278513e-08,-1.0,-1.0
1.937575030012005e-08,-1.0,-1.0
1.9399759903961586e-08,-1.0,-1.0
1.9423769507803122e-08,-1.0,-1.0
1.944777911164466e-08,-1.0,-1.0
1.9471788715486195e-08,-1.0,-2.0
1.9495798319327732e-08,-1.0,-2.0
1.9519807923169268e-08,-1.0,-2.0
1.9543817527010805e-08,-1.0,-2.0
1.956782713085234e-08,-1.0,-2.0
1.9591836734693877e-08,-1.0,-2.0
1.9615846338535414e-08,-1.0,-2.0
1.9639855942376954e-08,-1.0,-2.0
1.966386554621849e-08,-1.0,-2.0
1.9687875150060027e-08,-1.0,-2.0
1.9711884753901563e-08,-1.0,-2.0
1.97358943577431e-08,-1.0,-2.0
1.9759903961584636e-08,-1.0,-2.0
1.9783913565426172e-08,-1.0,-3.0
1.980792316926771e-08,-1.0,-3.0
1.9831932773109245e-08,-1.0,-3.0
1.9855942376950782e-08,-1.0,-3.0
1.9879951980792318e-08,-1.0,-3.0
1.9903961584633855e-08,-1.0,-3.0
1.992797118847539e-08,-1.0,-3.0
1.9951980792316928e-08,-1.0,-3.0
1.9975990396158464e-08,-1.0,-3.0
2e-08,-1.0,-3.0
2.0024009603841537e-08,-1.0,-3.0
2.0048019207683073e-08,-1.0,-3.0
2.007202881152461e-08,-1.0,-3.0
2.009603841536615e-08,-1.0,-3.0
2.0120048019207686e-08,-1.0,-3.0
2.0144057623049222e-08,-1.0,-3.0
2.016806722689076e-08,-1.0,-3.0
2.0192076830732295e-08,-1.0,-3.0
2.0216086434573832e-08,-1.0,-3.0
2.0240096038415368e-08,-1.0,-3.0
2.0264105642256905e-08,-1.0,-3.0
2.028811524609844e-08,-1.0,-3.0
2.0312124849939978e-08,0.0,-4.0
2.0336134453781514e-08,0.0,-4.0
2.036014405762305e-08,0.0,-4.0
2.0384153661464587e-08,0.0,-4.0
2.0408163265306123e-08,-1.0,-4.0
2.043217286914766e-08,-1.0,-4.0
2.0456182472989196e-08,0.0,-4.0
2.0480192076830733e-08,0.0,-4.0
2.050420168067227e-08,0.0,-4.0
2.0528211284513806e-08,0.0,-4.0
2.0552220888355342e-08,0.0,-4.0
2.0576230492196882e-08,0.0,-4.0
2.0600240096038418e-08,0.0,-4.0
2.0624249699879955e-08,0.0,-4.0
2.064825930372149e-08,0.0,-4.0
2.0672268907563028e-08,0.0,-4.0
2.0696278511404564e-08,0.0,-5.0
2.07202881152461e-08,-1.0,-5.0
2.0744297719087637e-08,-1.0,-5.0
2.0768307322929173e-08,-1.0,-5.0
2.079231692677071e-08,-1.0,-5.0
2.0816326530612246e-08,-1.0,-5.0
2.0840336134453783e-08,-1.0,-5.0
2.086434573829532e-08,-1.0,-5.0
2.0888355342136856e-08,-1.0,-5.0
2.0912364945978392e-08,-1.0,-5.0
2.093637454981993e-08,-1.0,-6.0
2.0960384153661465e-08,-1.0,-6.0
2.0984393757503e-08,-1.0,-6.0
2.1008403361344538e-08,-1.0,-6.0
2.1032412965186074e-08,-1.0,-6.0
2.1056422569027614e-08,-1.0,-6.0
2.108043217286915e-08,-1.0,-6.0
2.1104441776710687e-08,-1.0,-6.0
2.1128451380552223e-08,-1.0,-7.0
2.115246098439376e-08,-1.0,-7.0
2.1176470588235296e-08,-1.0,-7.0
2.1200480192076833e-08,-1.0,-7.0
2.122448979591837e-08,-1.0,-7.0
2.1248499399759906e-08,-1.0,-7.0
2.1272509003601442e-08,-1.0,-8.0
2.129651860744298e-08,-1.0,-8.0
2.1320528211284515e-08,-1.0,-8.0
2.134453781512605e-08,-1.0,-8.0
2.1368547418967588e-08,-1.0,-8.0
2.1392557022809124e-08,-1.0,-8.0
2.141656662665066e-08,-1.0,-8.0
2.1440576230492197e-08,-1.0,-9.0
2.1464585834333734e-08,-1.0,-9.0
2.148859543817527e-08,-1.0,-9.0
2.151260504201681e-08,-1.0,-9.0
2.1536614645858346e-08,-1.0,-9.0
2.1560624249699883e-08,-1.0,-9.0
2.158463385354142e-08,-1.0,-10.0
2.1608643457382956e-08,-1.0,-10.0
2.1632653061224492e-08,-1.0,-10.0
2.165666266506603e-08,-1.0,-10.0
2.1680672268907565e-08,-1.0,-10.0
2.17046818727491e-08,-1.0,-10.0
2.1728691476590638e-08,-1.0,-11.0
2.1752701080432174e-08,-1.0,-11.0
2.177671068427371e-08,-1.0,-11.0
2.1800720288115247e-08,-1.0,-11.0
2.1824729891956784e-08,-1.0,-11.0
2.184873949579832e-08,-1.0,-11.0
2.1872749099639857e-08,-1.0,-12.0
2.1896758703481393e-08,-1.0,-12.0
2.192076830732293e-08,-1.0,-12.0
2.1944777911164466e-08,-1.0,-12.0
2.1968787515006002e-08,-1.0,-12.0
2.1992797118847542e-08,-1.0,-12.0
2.201680672268908e-08,-1.0,-13.0
2.2040816326530615e-08,-1.0,-13.0
2.206482593037215e-08,-1.0,-13.0
2.2088835534213688e-08,-1.0,-13.0
2.2112845138055224e-08,-1.0,-13.0
2.213685474189676e-08,-1.0,-14.0
2.2160864345738297e-08,0.0,-14.0
2.2184873949579834e-08,-1.0,-14.0
2.220888355342137e-08,-1.0,-14.0
2.2232893157262907e-08,-1.0,-14.0
2.2256902761104443e-08,0.0,-14.0
2.228091236494598e-08,0.0,-15.0
2.2304921968787516e-08,0.0,-15.0
2.2328931572629052e-08,0.0,-15.0
2.235294117647059e-08,0.0,-16.0
2.2376950780312125e-08,0.0,-16.0
2.2400960384153662e-08,0.0,-16.0
2.2424969987995198e-08,0.0,-16.0
2.2448979591836735e-08,0.0,-16.0
2.2472989195678274e-08,0.0,-17.0
2.249699879951981e-08,0.0,-17.0
2.2521008403361347e-08,0.0,-17.0
2.2545018007202884e-08,0.0,-17.0
2.256902761104442e-08,0.0,-18.0
2.2593037214885957e-08,0.0,-18.0
2.2617046818727493e-08,0.0,-18.0
2.264105642256903e-08,0.0,-18.0
2.2665066026410566e-08,0.0,-18.0
2.2689075630252102e-08,0.0,-19.0
2.271308523409364e-08,0.0,-19.0
2.2737094837935175e-08,0.0,-19.0
2.2761104441776712e-08,0.0,-20.0
2.2785114045618248e-08,0.0,-20.0
2.2809123649459785e-08,0.0,-20.0
2.283313325330132e-08,0.0,-20.0
2.2857142857142858e-08,0.0,-21.0
2.2881152460984394e-08,0.0,-21.0
2.290516206482593e-08,0.0,-21.0
2.2929171668667467e-08,0.0,-21.0
2.2953181272509007e-08,0.0,-22.0
2.2977190876350543e-08,0.0,-22.0
2.300120048019208e-08,0.0,-22.0
2.3025210084033616e-08,0.0,-22.0
2.3049219687875153e-08,0.0,-23.0
2.307322929171669e-08,0.0,-23.0
2.3097238895558225e-08,0.0,-24.0
2.3121248499399762e-08,0.0,-24.0
2.3145258103241298e-08,-1.0,-24.0
2.3169267707082835e-08,-1.0,-24.0
2.319327731092437e-08,0.0,-25.0
2.3217286914765908e-08,0.0,-25.0
2.3241296518607444e-08,0.0,-25.0
2.326530612244898e-08,0.0,-26.0
2.3289315726290517e-08,0.0,-26.0
2.3313325330132053e-08,0.0,-26.0
2.333733493397359e-08,0.0,-27.0
2.3361344537815126e-08,0.0,-27.0
2.3385354141656663e-08,0.0,-27.0
2.3409363745498203e-08,0.0,-28.0
2.343337334933974e-08,0.0,-28.0
2.3457382953181275e-08,-1.0,-29.0
2.3481392557022812e-08,-1.0,-29.0
2.3505402160864348e-08,0.0,-29.0
2.3529411764705885e-08,0.0,-30.0
2.355342136854742e-08,0.0,-30.0
2.3577430972388958e-08,0.0,-30.0
2.3601440576230494e-08,0.0,-31.0
2.362545018007203e-08,0.0,-31.0
2.3649459783913567e-08,0.0,-31.0
2.3673469387755103e-08,0.0,-32.0
2.369747899159664e-08,0.0,-32.0
2.3721488595438176e-08,0.0,-33.0
2.3745498199279713e-08,0.0,-33.0
2.376950780312125e-08,0.0,-33.0
2.3793517406962786e-08,0.0,-34.0
2.3817527010804322e-08,0.0,-34.0
2.384153661464586e-08,0.0,-34.0
2.3865546218487395e-08,0.0,-35.0
2.3889555822328935e-08,0.0,-35.0
2.391356542617047e-08,0.0,-36.0
2.3937575030012008e-08,0.0,-36.0
2.3961584633853544e-08,0.0,-36.0
2.398559423769508e-08,0.0,-37.0
2.4009603841536617e-08,0.0,-37.0
2.4033613445378154e-08,0.0,-38.0
2.405762304921969e-08,0.0,-38.0
2.4081632653061226e-08,0.0,-38.0
2.4105642256902763e-08,0.0,-38.0
2.41296518607443e-08,0.0,-39.0
2.4153661464585836e-08,0.0,-39.0
2.4177671068427372e-08,0.0,-40.0
2.420168067226891e-08,0.0,-40.0
2.4225690276110445e-08,0.0,-41.0
2.424969987995198e-08,0.0,-41.0
2.4273709483793518e-08,0.0,-41.0
2.4297719087635054e-08,0.0,-42.0
2.432172869147659e-08,0.0,-42.0
2.4345738295318127e-08,0.0,-43.0
2.4369747899159667e-08,0.0,-43.0
2.4393757503001204e-08,0.0,-43.0
2.441776710684274e-08,0.0,-44.0
2.4441776710684276e-08,0.0,-44.0
2.4465786314525813e-08,0.0,-44.0
2.448979591836735e-08,0.0,-45.0
2.4513805522208886e-08,0.0,-45.0
2.4537815126050422e-08,0.0,-46.0
2.456182472989196e-08,0.0,-46.0
2.4585834333733495e-08,0.0,-46.0
2.460984393757503e-08,0.0,-47.0
2.4633853541416568e-08,0.0,-47.0
2.4657863145258104e-08,0.0,-47.0
2.468187274909964e-08,0.0,-48.0
2.4705882352941177e-08,0.0,-48.0
2.4729891956782714e-08,0.0,-49.0
2.475390156062425e-08,0.0,-49.0
2.4777911164465787e-08,0.0,-49.0
2.4801920768307323e-08,0.0,-50.0
2.4825930372148863e-08,0.0,-50.0
2.48499399759904e-08,0.0,-50.0
2.4873949579831936e-08,0.0,-51.0
2.4897959183673472e-08,0.0,-51.0
2.492196878751501e-08,0.0,-52.0
2.4945978391356545e-08,0.0,-52.0
2.496998799519808e-08,0.0,-53.0
2.4993997599039618e-08,-1.0,-53.0
2.5018007202881155e-08,-1.0,-53.0
2.504201680672269e-08,-1.0,-53.0
2.5066026410564227e-08,-1.0,-54.0
2.5090036014405764e-08,0.0,-54.0
2.51140456182473e-08,0.0,-54.0
2.5138055222088837e-08,0.0,-55.0
2.5162064825930373e-08,0.0,-55.0
2.518607442977191e-08,0.0,-56.0
2.5210084033613446e-08,0.0,-56.0
2.5234093637454983e-08,0.0,-56.0
2.525810324129652e-08,0.0,-57.0
2.5282112845138055e-08,0.0,-57.0
2.5306122448979595e-08,0.0,-57.0
2.533013205282113e-08,0.0,-58.0
2.5354141656662668e-08,0.0,-58.0
2.5378151260504205e-08,0.0,-58.0
2.540216086434574e-08,0.0,-59.0
2.5426170468187277e-08,0.0,-59.0
2.5450180072028814e-08,0.0,-59.0
2.547418967587035e-08,0.0,-60.0
2.5498199279711887e-08,0.0,-60.0
2.5522208883553423e-08,0.0,-60.0
2.554621848739496e-08,0.0,-61.0
2.5570228091236496e-08,0.0,-61.0
2.5594237695078033e-08,0.0,-61.0
2.561824729891957e-08,0.0,-61.0
2.5642256902761105e-08,0.0,-62.0
2.5666266506602642e-08,0.0,-62.0
2.569027611044418e-08,0.0,-62.0
2.5714285714285715e-08,0.0,-63.0
2.573829531812725e-08,0.0,-63.0
2.5762304921968788e-08,0.0,-63.0
2.5786314525810327e-08,0.0,-64.0
2.5810324129651864e-08,0.0,-64.0
2.58343337334934e-08,0.0,-64.0
2.5858343337334937e-08,0.0,-64.0
2.5882352941176473e-08,0.0,-64.0
2.590636254501801e-08,0.0,-65.0
2.5930372148859546e-08,0.0,-65.0
2.5954381752701083e-08,0.0,-65.0
2.597839135654262e-08,0.0,-65.0
2.6002400960384156e-08,0.0,-65.0
2.6026410564225692e-08,0.0,-66.0
2.605042016806723e-08,0.0,-66.0
2.6074429771908765e-08,-1.0,-66.0
2.60984393757503e-08,-1.0,-66.0
2.6122448979591838e-08,-1.0,-67.0
2.6146458583433374e-08,-1.0,-67.0
2.617046818727491e-08,-1.0,-67.0
2.6194477791116447e-08,-1.0,-67.0
2.6218487394957984e-08,-1.0,-67.0
2.6242496998799523e-08,-1.0,-67.0
2.626650660264106e-08,-1.0,-67.0
2.6290516206482596e-08,-1.0,-67.0
2.6314525810324133e-08,-1.0,-68.0
2.633853541416567e-08,-1.0,-68.0
2.6362545018007206e-08,-1.0,-68.0
2.6386554621848742e-08,-1.0,-68.0
2.641056422569028e-08,-1.0,-68.0
2.6434573829531815e-08,-1.0,-68.0
2.645858343337335e-08,-1.0,-68.0
2.6482593037214888e-08,-1.0,-68.0
2.6506602641056424e-08,-1.0,-69.0
2.653061224489796e-08,-1.0,-69.0
2.6554621848739497e-08,-1.0,-69.0
2.6578631452581034e-08,-1.0,-69.0
2.660264105642257e-08,-1.0,-69.0
2.6626650660264106e-08,-1.0,-69.0
2.6650660264105643e-08,-1.0,-69.0
2.667466986794718e-08,-1.0,-69.0
2.6698679471788716e-08,-1.0,-69.0
2.6722689075630256e-08,-1.0,-69.0
2.6746698679471792e-08,-1.0,-69.0
2.677070828331333e-08,-1.0,-69.0
2.6794717887154865e-08,-1.0,-69.0
2.68187274909964e-08,-1.0,-69.0
2.6842737094837938e-08,-1.0,-69.0
2.6866746698679474e-08,-1.0,-69.0
2.689075630252101e-08,-1.0,-69.0
2.6914765906362547e-08,-1.0,-69.0
2.6938775510204084e-08,-1.0,-69.0
2.696278511404562e-08,-1.0,-69.0
2.6986794717887157e-08,-1.0,-69.0
2.7010804321728693e-08,-1.0,-69.0
2.703481392557023e-08,-1.0,-69.0
2.7058823529411766e-08,-1.0,-68.0
2.7082833133253302e-08,-1.0,-68.0
2.710684273709484e-08,-1.0,-69.0
2.7130852340936375e-08,-1.0,-69.0
2.715486194477791e-08,-1.0,-68.0
2.7178871548619448e-08,-1.0,-68.0
2.7202881152460988e-08,-1.0,-68.0
2.7226890756302524e-08,-1.0,-68.0
2.725090036014406e-08,-1.0,-68.0
2.7274909963985597e-08,-1.0,-68.0
2.7298919567827134e-08,-1.0,-68.0
2.732292917166867e-08,-1.0,-68.0
2.7346938775510207e-08,-1.0,-67.0
2.7370948379351743e-08,-1.0,-67.0
2.739495798319328e-08,-1.0,-67.0
2.7418967587034816e-08,-1.0,-67.0
2.7442977190876352e-08,-1.0,-67.0
2.746698679471789e-08,-1.0,-67.0
2.7490996398559425e-08,-1.0,-67.0
2.7515006002400962e-08,-1.0,-67.0
2.7539015606242498e-08,-1.0,-66.0
2.7563025210084035e-08,-1.0,-66.0
2.758703481392557e-08,-1.0,-66.0
2.7611044417767107e-08,-1.0,-66.0
2.7635054021608644e-08,-1.0,-66.0
2.765906362545018e-08,-1.0,-65.0
2.768307322929172e-08,-1.0,-65.0
2.7707082833133257e-08,-1.0,-65.0
2.7731092436974793e-08,-1.0,-64.0
2.775510204081633e-08,-1.0,-64.0
2.7779111644657866e-08,-1.0,-64.0
2.7803121248499402e-08,0.0,-64.0
2.782713085234094e-08,-1.0,-64.0
2.7851140456182475e-08,-1.0,-63.0
2.7875150060024012e-08,-1.0,-63.0
2.7899159663865548e-08,0.0,-63.0
2.7923169267707085e-08,0.0,-63.0
2.794717887154862e-08,0.0,-62.0
2.7971188475390158e-08,0.0,-62.0
2.7995198079231694e-08,0.0,-62.0
2.801920768307323e-08,0.0,-62.0
2.8043217286914767e-08,0.0,-61.0
2.8067226890756303e-08,0.0,-61.0
2.809123649459784e-08,0.0,-61.0
2.8115246098439376e-08,0.0,-60.0
2.8139255702280916e-08,0.0,-60.0
2.8163265306122452e-08,0.0,-60.0
2.818727490996399e-08,0.0,-59.0
2.8211284513805525e-08,0.0,-59.0
2.8235294117647062e-08,0.0,-59.0
2.8259303721488598e-08,0.0,-58.0
2.8283313325330135e-08,0.0,-58.0
2.830732292917167e-08,0.0,-58.0
2.8331332533013208e-08,0.0,-58.0
2.8355342136854744e-08,0.0,-57.0
2.837935174069628e-08,0.0,-57.0
2.8403361344537817e-08,0.0,-56.0
2.8427370948379353e-08,0.0,-56.0
2.845138055222089e-08,0.0,-56.0
2.8475390156062426e-08,0.0,-55.0
2.8499399759903963e-08,0.0,-55.0
2.85234093637455e-08,0.0,-55.0
2.8547418967587036e-08,0.0,-55.0
2.8571428571428572e-08,0.0,-54.0
2.859543817527011e-08,0.0,-54.0
2.8619447779111648e-08,0.0,-54.0
2.8643457382953185e-08,0.0,-53.0
2.866746698679472e-08,0.0,-53.0
2.8691476590636258e-08,0.0,-53.0
2.8715486194477794e-08,0.0,-52.0
2.873949579831933e-08,0.0,-52.0
2.8763505402160867e-08,-1.0,-52.0
2.8787515006002403e-08,-1.0,-52.0
2.881152460984394e-08,-1.0,-51.0
2.8835534213685476e-08,-1.0,-51.0
2.8859543817527013e-08,-1.0,-51.0
2.888355342136855e-08,-1.0,-50.0
2.8907563025210086e-08,-1.0,-50.0
2.8931572629051622e-08,-1.0,-50.0
2.895558223289316e-08,-1.0,-49.0
2.8979591836734695e-08,-1.0,-49.0
2.900360144057623e-08,-1.0,-49.0
2.9027611044417768e-08,-1.0,-48.0
2.9051620648259304e-08,-1.0,-48.0
2.907563025210084e-08,-1.0,-48.0
2.909963985594238e-08,-1.0,-48.0
2.9123649459783917e-08,-1.0,-47.0
2.9147659063625453e-08,-1.0,-47.0
2.917166866746699e-08,-1.0,-47.0
2.9195678271308526e-08,-1.0,-46.0
2.9219687875150063e-08,-1.0,-46.0
2.92436974789916e-08,-1.0,-46.0
2.9267707082833136e-08,-1.0,-45.0
2.9291716686674672e-08,-1.0,-45.0
2.931572629051621e-08,-1.0,-45.0
2.9339735894357745e-08,-1.0,-44.0
2.936374549819928e-08,-1.0,-44.0
2.9387755102040818e-08,-1.0,-44.0
2.9411764705882354e-08,-1.0,-44.0
2.943577430972389e-08,-1.0,-43.0
2.9459783913565427e-08,-1.0,-43.0
2.9483793517406964e-08,-1.0,-43.0
2.95078031212485e-08,-1.0,-42.0
2.9531812725090037e-08,-1.0,-42.0
2.9555822328931576e-08,-1.0,-42.0
2.9579831932773113e-08,-1.0,-42.0
2.960384153661465e-08,-1.0,-41.0
2.9627851140456186e-08,-1.0,-41.0
2.9651860744297722e-08,-1.0,-41.0
2.967587034813926e-08,-1.0,-41.0
2.9699879951980795e-08,-1.0,-40.0
2.972388955582233e-08,-1.0,-40.0
2.9747899159663868e-08,-1.0,-40.0
2.9771908763505404e-08,-1.0,-40.0
2.979591836734694e-08,-1.0,-39.0
2.981992797118848e-08,-1.0,-39.0
2.984393757503002e-08,-1.0,-39.0
2.9867947178871553e-08,-1.0,-39.0
2.989195678271309e-08,-1.0,-38.0
2.9915966386554626e-08,-1.0,-38.0
2.993997599039616e-08,-1.0,-38.0
2.99639855942377e-08,-1.0,-38.0
2.9987995198079236e-08,-1.0,-38.0
3.001200480192077e-08,-1.0,-38.0
3.003601440576231e-08,-1.0,-37.0
3.0060024009603845e-08,-1.0,-37.0
3.008403361344538e-08,-1.0,-37.0
3.010804321728692e-08,-1.0,-37.0
3.0132052821128454e-08,-1.0,-37.0
3.015606242496999e-08,0.0,-37.0
3.018007202881153e-08,0.0,-37.0
3.0204081632653064e-08,0.0,-36.0
3.02280912364946e-08,0.0,-36.0
3.0252100840336137e-08,0.0,-36.0
3.027611044417767e-08,0.0,-36.0
3.030012004801921e-08,0.0,-36.0
3.0324129651860746e-08,0.0,-35.0
3.034813925570228e-08,0.0,-35.0
3.037214885954382e-08,0.0,-35.0
3.0396158463385355e-08,0.0,-35.0
3.042016806722689e-08,0.0,-35.0
3.044417767106843e-08,0.0,-35.0
3.0468187274909965e-08,0.0,-35.0
3.04921968787515e-08,0.0,-34.0
3.051620648259304e-08,0.0,-34.0
3.0540216086434574e-08,0.0,-34.0
3.056422569027611e-08,0.0,-34.0
3.058823529411765e-08,0.0,-34.0
3.0612244897959183e-08,-1.0,-34.0
3.063625450180072e-08,-1.0,-34.0
3.0660264105642256e-08,0.0,-34.0
3.068427370948379e-08,0.0,-34.0
3.070828331332533e-08,0.0,-34.0
3.0732292917166866e-08,0.0,-33.0
3.075630252100841e-08,0.0,-33.0
3.0780312124849945e-08,0.0,-33.0
3.080432172869148e-08,0.0,-33.0
3.082833133253302e-08,0.0,-33.0
3.0852340936374554e-08,0.0,-33.0
3.087635054021609e-08,0.0,-33.0
3.090036014405763e-08,0.0,-33.0
3.0924369747899164e-08,0.0,-33.0
3.09483793517407e-08,0.0,-32.0
3.097238895558224e-08,-1.0,-33.0
3.099639855942377e-08,-1.0,-33.0
3.102040816326531e-08,-1.0,-33.0
3.1044417767106846e-08,-1.0,-33.0
3.106842737094838e-08,-1.0,-33.0
3.109243697478992e-08,-1.0,-32.0
3.1116446578631455e-08,-1.0,-32.0
3.114045618247299e-08,0.0,-32.0
3.116446578631453e-08,-1.0,-32.0
3.1188475390156065e-08,-1.0,-32.0
3.12124849939976e-08,-1.0,-32.0
3.123649459783914e-08,-1.0,-32.0
3.1260504201680674e-08,-1.0,-32.0
3.128451380552221e-08,-1.0,-32.0
3.130852340936375e-08,-1.0,-32.0
3.1332533013205283e-08,-1.0,-32.0
3.135654261704682e-08,-1.0,-32.0
3.1380552220888356e-08,-1.0,-32.0
3.140456182472989e-08,0.0,-32.0
3.142857142857143e-08,0.0,-32.0
3.1452581032412966e-08,0.0,-32.0
3.14765906362545e-08,-1.0,-32.0
3.150060024009604e-08,-1.0,-31.0
3.1524609843937575e-08,-1.0,-31.0
3.154861944777911e-08,-1.0,-31.0
3.157262905162065e-08,-1.0,-31.0
3.1596638655462184e-08,-1.0,-31.0
3.162064825930372e-08,-1.0,-32.0
3.164465786314526e-08,-1.0,-31.0
3.1668667466986794e-08,-1.0,-31.0
3.169267707082834e-08,-1.0,-31.0
3.171668667466987e-08,-1.0,-31.0
3.174069627851141e-08,-1.0,-31.0
3.1764705882352946e-08,-1.0,-31.0
3.178871548619448e-08,-1.0,-31.0
3.181272509003602e-08,-1.0,-31.0
3.1836734693877555e-08,-1.0,-31.0
3.186074429771909e-08,-1.0,-31.0
3.188475390156063e-08,-1.0,-31.0
3.1908763505402165e-08,-1.0,-31.0
3.19327731092437e-08,-1.0,-31.0
3.195678271308524e-08,-1.0,-31.0
3.1980792316926774e-08,-1.0,-30.0
3.200480192076831e-08,-1.0,-30.0
3.202881152460985e-08,-1.0,-30.0
3.2052821128451384e-08,-1.0,-30.0
3.207683073229292e-08,-1.0,-30.0
3.2100840336134456e-08,-1.0,-30.0
3.212484993997599e-08,0.0,-30.0
3.214885954381753e-08,0.0,-30.0
3.2172869147659066e-08,0.0,-30.0
3.21968787515006e-08,0.0,-30.0
3.222088835534214e-08,0.0,-30.0
3.2244897959183675e-08,0.0,-30.0
3.226890756302521e-08,-1.0,-30.0
3.229291716686675e-08,-1.0,-30.0
3.2316926770708284e-08,0.0,-30.0
3.234093637454982e-08,0.0,-30.0
3.236494597839136e-08,0.0,-30.0
3.2388955582232894e-08,0.0,-29.0
3.241296518607443e-08,0.0,-29.0
3.2436974789915967e-08,0.0,-29.0
3.24609843937575e-08,0.0,-29.0
3.248499399759904e-08,0.0,-29.0
3.2509003601440576e-08,0.0,-29.0
3.253301320528211e-08,0.0,-29.0
3.255702280912365e-08,0.0,-29.0
3.2581032412965185e-08,0.0,-29.0
3.260504201680672e-08,0.0,-29.0
3.2629051620648265e-08,0.0,-28.0
3.26530612244898e-08,0.0,-28.0
3.267707082833134e-08,0.0,-28.0
3.2701080432172874e-08,0.0,-28.0
3.272509003601441e-08,0.0,-28.0
3.274909963985595e-08,0.0,-28.0
3.2773109243697484e-08,0.0,-28.0
3.279711884753902e-08,0.0,-28.0
3.2821128451380556e-08,0.0,-28.0
3.284513805522209e-08,0.0,-27.0
