Temps (s),CH1 (V),CH2 (V),CH3 (V)
1.3733493397358944e-06,-13.0,3.0,3.0
1.374549819927971e-06,-13.0,4.0,4.0
1.375750300120048e-06,-11.0,5.0,4.0
1.3769507803121247e-06,-12.0,3.0,5.0
1.3781512605042017e-06,-13.0,4.0,4.0
1.3793517406962784e-06,-12.0,3.0,4.0
1.3805522208883553e-06,-13.0,3.0,5.0
1.381752701080432e-06,-12.0,3.0,5.0
1.382953181272509e-06,-10.0,3.0,6.0
1.3841536614645859e-06,-12.0,2.0,4.0
1.3853541416566626e-06,-12.0,3.0,4.0
1.3865546218487395e-06,-11.0,4.0,4.0
1.3877551020408162e-06,-12.0,3.0,4.0
1.3889555822328932e-06,-13.0,4.0,4.0
1.3901560624249699e-06,-13.0,3.0,5.0
1.3913565426170468e-06,-12.0,4.0,4.0
1.3925570228091235e-06,-13.0,3.0,6.0
1.3937575030012005e-06,-13.0,4.0,4.0
1.3949579831932772e-06,-12.0,3.0,5.0
1.396158463385354e-06,-12.0,4.0,4.0
1.3973589435774308e-06,-12.0,3.0,5.0
1.3985594237695077e-06,-12.0,4.0,4.0
1.3997599039615847e-06,-11.0,3.0,3.0
1.4009603841536614e-06,-12.0,4.0,4.0
1.4021608643457383e-06,-14.0,5.0,4.0
1.403361344537815e-06,-13.0,4.0,4.0
1.404561824729892e-06,-13.0,3.0,5.0
1.4057623049219687e-06,-14.0,4.0,5.0
1.4069627851140456e-06,-12.0,4.0,4.0
1.4081632653061223e-06,-13.0,5.0,3.0
1.4093637454981993e-06,-10.0,4.0,3.0
1.410564225690276e-06,-11.0,4.0,4.0
1.411764705882353e-06,-12.0,4.0,4.0
1.4129651860744296e-06,-13.0,4.0,5.0
1.4141656662665065e-06,-12.0,3.0,4.0
1.4153661464585835e-06,-13.0,3.0,4.0
1.4165666266506602e-06,-12.0,5.0,4.0
1.4177671068427371e-06,-13.0,4.0,4.0
1.4189675870348138e-06,-13.0,4.0,4.0
1.4201680672268908e-06,-13.0,4.0,4.0
1.4213685474189675e-06,-13.0,4.0,3.0
1.4225690276110444e-06,-12.0,4.0,4.0
1.4237695078031211e-06,-13.0,4.0,3.0
1.424969987995198e-06,-13.0,4.0,4.0
1.4261704681872748e-06,-12.0,5.0,3.0
1.4273709483793517e-06,-12.0,5.0,4.0
1.4285714285714284e-06,-12.0,4.0,4.0
1.4297719087635053e-06,-12.0,3.0,4.0
1.4309723889555823e-06,-13.0,4.0,4.0
1.432172869147659e-06,-11.0,4.0,4.0
1.433373349339736e-06,-14.0,5.0,4.0
1.4345738295318126e-06,-12.0,4.0,3.0
1.4357743097238896e-06,-13.0,5.0,4.0
1.4369747899159663e-06,-13.0,4.0,4.0
1.4381752701080432e-06,-13.0,3.0,4.0
1.43937575030012e-06,-12.0,3.0,4.0
1.4405762304921969e-06,-13.0,5.0,4.0
1.4417767106842736e-06,-12.0,4.0,5.0
1.4429771908763505e-06,-13.0,4.0,5.0
1.4441776710684272e-06,-12.0,4.0,4.0
1.4453781512605041e-06,-12.0,4.0,3.0
1.446578631452581e-06,-12.0,5.0,3.0
1.4477791116446578e-06,-13.0,4.0,5.0
1.4489795918367347e-06,-14.0,3.0,3.0
1.4501800720288114e-06,-13.0,4.0,4.0
1.4513805522208884e-06,-12.0,4.0,5.0
1.452581032412965e-06,-14.0,5.0,5.0
1.453781512605042e-06,-13.0,4.0,4.0
1.4549819927971187e-06,-12.0,4.0,4.0
1.4561824729891956e-06,-12.0,4.0,4.0
1.4573829531812724e-06,-12.0,5.0,4.0
1.4585834333733493e-06,-12.0,5.0,5.0
1.4597839135654262e-06,-11.0,3.0,4.0
1.460984393757503e-06,-12.0,3.0,5.0
1.4621848739495799e-06,-13.0,5.0,5.0
1.4633853541416566e-06,-12.0,4.0,4.0
1.4645858343337335e-06,-14.0,3.0,4.0
1.4657863145258102e-06,-12.0,5.0,3.0
1.4669867947178872e-06,-14.0,5.0,5.0
1.4681872749099639e-06,-14.0,4.0,5.0
1.4693877551020408e-06,-14.0,3.0,5.0
1.4705882352941175e-06,-13.0,3.0,5.0
1.4717887154861944e-06,-11.0,3.0,4.0
1.4729891956782712e-06,-14.0,5.0,4.0
1.474189675870348e-06,-12.0,2.0,4.0
1.475390156062425e-06,-12.0,4.0,5.0
1.4765906362545017e-06,-13.0,4.0,5.0
1.4777911164465787e-06,-13.0,5.0,4.0
1.4789915966386554e-06,-12.0,4.0,4.0
1.4801920768307323e-06,-13.0,4.0,4.0
1.481392557022809e-06,-13.0,4.0,4.0
1.482593037214886e-06,-12.0,4.0,3.0
1.4837935174069627e-06,-13.0,6.0,3.0
1.4849939975990396e-06,-13.0,3.0,3.0
1.4861944777911163e-06,-13.0,3.0,4.0
1.4873949579831932e-06,-13.0,4.0,5.0
1.48859543817527e-06,-13.0,3.0,5.0
1.4897959183673469e-06,-13.0,4.0,6.0
1.4909963985594238e-06,-13.0,3.0,4.0
1.4921968787515005e-06,-13.0,4.0,3.0
1.4933973589435775e-06,-11.0,4.0,4.0
1.4945978391356542e-06,-12.0,5.0,3.0
1.4957983193277311e-06,-13.0,4.0,4.0
1.4969987995198078e-06,-13.0,4.0,4.0
1.4981992797118848e-06,-12.0,4.0,3.0
1.4993997599039615e-06,-13.0,3.0,5.0
1.5006002400960384e-06,-12.0,3.0,5.0
1.5018007202881151e-06,-11.0,3.0,5.0
1.503001200480192e-06,-12.0,3.0,4.0
1.5042016806722688e-06,-11.0,4.0,4.0
1.5054021608643457e-06,-11.0,4.0,5.0
1.5066026410564226e-06,-13.0,3.0,4.0
1.5078031212484993e-06,-12.0,3.0,5.0
1.5090036014405763e-06,-13.0,4.0,5.0
1.510204081632653e-06,-13.0,5.0,4.0
1.51140456182473e-06,-12.0,4.0,5.0
1.5126050420168066e-06,-12.0,5.0,4.0
1.5138055222088835e-06,-12.0,4.0,6.0
1.5150060024009603e-06,-14.0,4.0,5.0
1.5162064825930372e-06,-13.0,2.0,4.0
1.517406962785114e-06,-13.0,3.0,5.0
1.5186074429771908e-06,-12.0,3.0,5.0
1.5198079231692676e-06,-12.0,4.0,5.0
1.5210084033613445e-06,-14.0,3.0,4.0
1.5222088835534214e-06,-14.0,4.0,5.0
1.5234093637454981e-06,-13.0,3.0,4.0
1.524609843937575e-06,-11.0,4.0,6.0
1.5258103241296518e-06,-11.0,4.0,6.0
1.5270108043217287e-06,-12.0,5.0,4.0
1.5282112845138054e-06,-11.0,5.0,5.0
1.5294117647058823e-06,-12.0,3.0,5.0
1.530612244897959e-06,-14.0,4.0,4.0
1.531812725090036e-06,-13.0,4.0,5.0
1.5330132052821127e-06,-11.0,3.0,4.0
1.5342136854741896e-06,-12.0,3.0,5.0
1.5354141656662664e-06,-11.0,4.0,4.0
1.5366146458583433e-06,-12.0,4.0,3.0
1.5378151260504202e-06,-13.0,3.0,4.0
1.539015606242497e-06,-12.0,3.0,4.0
1.5402160864345739e-06,-12.0,4.0,4.0
1.5414165666266506e-06,-12.0,3.0,3.0
1.5426170468187275e-06,-13.0,4.0,3.0
1.5438175270108042e-06,-13.0,3.0,4.0
1.5450180072028811e-06,-14.0,3.0,3.0
1.5462184873949579e-06,-14.0,4.0,3.0
1.5474189675870348e-06,-13.0,3.0,4.0
1.5486194477791115e-06,-12.0,3.0,5.0
1.5498199279711884e-06,-13.0,3.0,4.0
1.5510204081632651e-06,-12.0,3.0,4.0
1.552220888355342e-06,-13.0,4.0,4.0
1.553421368547419e-06,-13.0,3.0,4.0
1.5546218487394957e-06,-14.0,5.0,4.0
1.5558223289315727e-06,-12.0,5.0,5.0
1.5570228091236494e-06,-12.0,4.0,4.0
1.5582232893157263e-06,-12.0,5.0,4.0
1.559423769507803e-06,-14.0,3.0,4.0
1.56062424969988e-06,-13.0,3.0,3.0
1.5618247298919567e-06,-13.0,4.0,4.0
1.5630252100840336e-06,-12.0,4.0,4.0
1.5642256902761103e-06,-12.0,5.0,3.0
1.5654261704681872e-06,-13.0,6.0,3.0
1.566626650660264e-06,-12.0,5.0,4.0
1.5678271308523409e-06,-13.0,4.0,3.0
1.5690276110444178e-06,-12.0,4.0,4.0
1.5702280912364945e-06,-12.0,4.0,4.0
1.5714285714285714e-06,-12.0,5.0,4.0
1.5726290516206482e-06,-13.0,4.0,4.0
1.573829531812725e-06,-13.0,3.0,5.0
1.5750300120048018e-06,-13.0,4.0,4.0
1.5762304921968787e-06,-13.0,5.0,4.0
1.5774309723889555e-06,-11.0,5.0,5.0
1.5786314525810324e-06,-11.0,5.0,4.0
1.579831932773109e-06,-12.0,5.0,5.0
1.581032412965186e-06,-14.0,5.0,4.0
1.5822328931572627e-06,-12.0,4.0,3.0
1.5834333733493397e-06,-13.0,3.0,4.0
1.5846338535414166e-06,-11.0,4.0,3.0
1.5858343337334933e-06,-13.0,5.0,4.0
1.5870348139255702e-06,-12.0,4.0,4.0
1.588235294117647e-06,-12.0,3.0,4.0
1.5894357743097239e-06,-12.0,3.0,5.0
1.5906362545018006e-06,-13.0,3.0,6.0
1.5918367346938775e-06,-12.0,3.0,4.0
1.5930372148859543e-06,-13.0,3.0,4.0
1.5942376950780312e-06,-13.0,5.0,5.0
1.595438175270108e-06,-13.0,5.0,5.0
1.5966386554621848e-06,-13.0,4.0,4.0
1.5978391356542615e-06,-12.0,4.0,5.0
1.5990396158463385e-06,-14.0,3.0,5.0
1.6002400960384154e-06,-14.0,3.0,4.0
1.6014405762304921e-06,-13.0,3.0,3.0
1.602641056422569e-06,-13.0,4.0,4.0
1.6038415366146458e-06,-13.0,3.0,3.0
1.6050420168067227e-06,-13.0,3.0,3.0
1.6062424969987994e-06,-13.0,3.0,5.0
1.6074429771908763e-06,-12.0,4.0,4.0
1.608643457382953e-06,-13.0,5.0,5.0
1.60984393757503e-06,-14.0,4.0,4.0
1.6110444177671067e-06,-14.0,3.0,5.0
1.6122448979591836e-06,-13.0,4.0,5.0
1.6134453781512603e-06,-13.0,5.0,5.0
1.6146458583433373e-06,-14.0,3.0,4.0
1.6158463385354142e-06,-13.0,4.0,5.0
1.617046818727491e-06,-13.0,3.0,4.0
1.6182472989195678e-06,-13.0,4.0,5.0
1.6194477791116446e-06,-13.0,4.0,5.0
1.6206482593037215e-06,-12.0,3.0,5.0
1.6218487394957982e-06,-12.0,3.0,5.0
1.6230492196878751e-06,-12.0,3.0,5.0
1.6242496998799518e-06,-12.0,3.0,6.0
1.6254501800720288e-06,-13.0,4.0,4.0
1.6266506602641055e-06,-13.0,3.0,4.0
1.6278511404561824e-06,-13.0,4.0,6.0
1.6290516206482593e-06,-14.0,4.0,4.0
1.630252100840336e-06,-12.0,3.0,4.0
1.631452581032413e-06,-12.0,4.0,5.0
1.6326530612244897e-06,-13.0,4.0,5.0
1.6338535414165666e-06,-13.0,5.0,4.0
1.6350540216086434e-06,-12.0,3.0,4.0
1.6362545018007203e-06,-12.0,4.0,4.0
1.637454981992797e-06,-10.0,3.0,4.0
1.638655462184874e-06,-11.0,4.0,3.0
1.6398559423769506e-06,-14.0,4.0,3.0
1.6410564225690276e-06,-13.0,4.0,4.0
1.6422569027611043e-06,-12.0,4.0,4.0
1.6434573829531812e-06,-10.0,3.0,5.0
1.6446578631452581e-06,-12.0,3.0,5.0
1.6458583433373349e-06,-13.0,5.0,5.0
1.6470588235294118e-06,-12.0,3.0,4.0
1.6482593037214885e-06,-12.0,4.0,4.0
1.6494597839135654e-06,-13.0,5.0,5.0
1.6506602641056422e-06,-13.0,4.0,5.0
1.651860744297719e-06,-12.0,3.0,4.0
1.6530612244897958e-06,-13.0,4.0,3.0
1.6542617046818727e-06,-12.0,4.0,4.0
1.6554621848739494e-06,-14.0,4.0,3.0
1.6566626650660264e-06,-13.0,4.0,4.0
1.657863145258103e-06,-13.0,4.0,4.0
1.65906362545018e-06,-14.0,3.0,3.0
1.660264105642257e-06,-12.0,4.0,4.0
1.6614645858343337e-06,-12.0,4.0,3.0
1.6626650660264106e-06,-12.0,3.0,4.0
1.6638655462184873e-06,-13.0,3.0,1.0
1.6650660264105642e-06,-13.0,3.0,3.0
1.666266506602641e-06,-12.0,3.0,4.0
1.6674669867947179e-06,-12.0,4.0,4.0
1.6686674669867946e-06,-12.0,4.0,3.0
1.6698679471788715e-06,-10.0,3.0,4.0
1.6710684273709482e-06,-13.0,4.0,4.0
1.6722689075630252e-06,-11.0,4.0,4.0
1.6734693877551019e-06,-13.0,4.0,5.0
1.6746698679471788e-06,-12.0,5.0,4.0
1.6758703481392557e-06,-13.0,4.0,3.0
1.6770708283313325e-06,-12.0,4.0,3.0
1.6782713085234094e-06,-13.0,5.0,4.0
1.679471788715486e-06,-13.0,5.0,5.0
1.680672268907563e-06,-14.0,4.0,5.0
1.6818727490996397e-06,-13.0,4.0,4.0
1.6830732292917167e-06,-12.0,4.0,4.0
1.6842737094837934e-06,-12.0,4.0,4.0
1.6854741896758703e-06,-13.0,3.0,4.0
1.686674669867947e-06,-13.0,3.0,4.0
1.687875150060024e-06,-13.0,4.0,3.0
1.6890756302521007e-06,-12.0,4.0,5.0
1.6902761104441776e-06,-13.0,3.0,5.0
1.6914765906362545e-06,-13.0,3.0,5.0
1.6926770708283313e-06,-14.0,3.0,5.0
1.6938775510204082e-06,-13.0,5.0,4.0
1.695078031212485e-06,-12.0,5.0,4.0
1.6962785114045618e-06,-12.0,4.0,4.0
1.6974789915966385e-06,-12.0,3.0,4.0
1.6986794717887155e-06,-12.0,3.0,4.0
1.6998799519807922e-06,-12.0,6.0,4.0
1.7010804321728691e-06,-13.0,3.0,4.0
1.7022809123649458e-06,-14.0,3.0,4.0
1.7034813925570228e-06,-12.0,3.0,4.0
1.7046818727490995e-06,-12.0,5.0,4.0
1.7058823529411764e-06,-12.0,3.0,4.0
1.7070828331332533e-06,-14.0,4.0,4.0
1.70828331332533e-06,-12.0,4.0,4.0
1.709483793517407e-06,-12.0,4.0,4.0
1.7106842737094837e-06,-13.0,6.0,5.0
1.7118847539015606e-06,-14.0,4.0,3.0
1.7130852340936373e-06,-12.0,4.0,5.0
1.7142857142857143e-06,-13.0,5.0,4.0
1.715486194477791e-06,-12.0,4.0,3.0
1.716686674669868e-06,-13.0,4.0,3.0
1.7178871548619446e-06,-12.0,4.0,3.0
1.7190876350540216e-06,-11.0,3.0,4.0
1.7202881152460983e-06,-13.0,5.0,4.0
1.7214885954381752e-06,-12.0,5.0,5.0
1.7226890756302521e-06,-13.0,4.0,5.0
1.7238895558223288e-06,-13.0,4.0,4.0
1.7250900360144058e-06,-11.0,3.0,4.0
1.7262905162064825e-06,-13.0,4.0,4.0
1.7274909963985594e-06,-12.0,3.0,4.0
1.7286914765906361e-06,-13.0,2.0,5.0
1.729891956782713e-06,-13.0,3.0,4.0
1.7310924369747898e-06,-14.0,4.0,5.0
1.7322929171668667e-06,-12.0,5.0,4.0
1.7334933973589434e-06,-13.0,4.0,4.0
1.7346938775510204e-06,-12.0,4.0,5.0
1.735894357743097e-06,-13.0,4.0,4.0
1.737094837935174e-06,-13.0,4.0,3.0
1.738295318127251e-06,-12.0,3.0,5.0
1.7394957983193276e-06,-11.0,4.0,4.0
1.7406962785114046e-06,-12.0,3.0,4.0
1.7418967587034813e-06,-11.0,4.0,5.0
1.7430972388955582e-06,-11.0,3.0,5.0
1.744297719087635e-06,-13.0,3.0,4.0
1.7454981992797119e-06,-13.0,4.0,5.0
1.7466986794717886e-06,-14.0,3.0,4.0
1.7478991596638655e-06,-13.0,4.0,5.0
1.7490996398559422e-06,-12.0,3.0,5.0
1.7503001200480192e-06,-13.0,3.0,5.0
1.7515006002400959e-06,-13.0,3.0,5.0
1.7527010804321728e-06,-13.0,4.0,4.0
1.7539015606242497e-06,-12.0,3.0,4.0
1.7551020408163264e-06,-13.0,4.0,5.0
1.7563025210084034e-06,-11.0,4.0,3.0
1.75750300120048e-06,-14.0,4.0,3.0
1.758703481392557e-06,-14.0,4.0,4.0
1.7599039615846337e-06,-13.0,4.0,4.0
1.7611044417767107e-06,-13.0,4.0,5.0
1.7623049219687874e-06,-13.0,4.0,5.0
1.7635054021608643e-06,-11.0,3.0,4.0
1.764705882352941e-06,-13.0,4.0,5.0
1.765906362545018e-06,-10.0,4.0,4.0
1.7671068427370949e-06,-10.0,3.0,4.0
1.7683073229291716e-06,-12.0,5.0,4.0
1.7695078031212485e-06,-12.0,3.0,4.0
1.7707082833133252e-06,-11.0,3.0,3.0
1.7719087635054022e-06,-13.0,4.0,3.0
1.7731092436974789e-06,-12.0,4.0,4.0
1.7743097238895558e-06,-13.0,3.0,4.0
1.7755102040816325e-06,-12.0,3.0,4.0
1.7767106842737095e-06,-12.0,5.0,3.0
1.7779111644657862e-06,-11.0,4.0,3.0
1.779111644657863e-06,-11.0,3.0,4.0
1.7803121248499398e-06,-12.0,3.0,3.0
1.7815126050420167e-06,-12.0,4.0,4.0
1.7827130852340937e-06,-13.0,3.0,4.0
1.7839135654261704e-06,-13.0,5.0,4.0
1.7851140456182473e-06,-13.0,4.0,3.0
1.786314525810324e-06,-13.0,4.0,3.0
1.787515006002401e-06,-12.0,3.0,4.0
1.7887154861944777e-06,-11.0,4.0,5.0
1.7899159663865546e-06,-12.0,5.0,6.0
1.7911164465786313e-06,-13.0,3.0,4.0
1.7923169267707083e-06,-13.0,4.0,4.0
1.793517406962785e-06,-12.0,4.0,5.0
1.794717887154862e-06,-14.0,4.0,4.0
1.7959183673469386e-06,-12.0,4.0,4.0
1.7971188475390155e-06,-14.0,4.0,4.0
1.7983193277310925e-06,-13.0,6.0,4.0
1.7995198079231692e-06,-11.0,4.0,4.0
1.8007202881152461e-06,-11.0,5.0,4.0
1.8019207683073228e-06,-12.0,4.0,4.0
1.8031212484993998e-06,-13.0,6.0,3.0
1.8043217286914765e-06,-13.0,4.0,4.0
1.8055222088835534e-06,-13.0,4.0,4.0
1.8067226890756301e-06,-12.0,4.0,3.0
1.807923169267707e-06,-12.0,4.0,4.0
1.8091236494597838e-06,-13.0,5.0,4.0
1.8103241296518607e-06,-12.0,4.0,4.0
1.8115246098439374e-06,-12.0,3.0,4.0
1.8127250900360143e-06,-14.0,4.0,4.0
1.8139255702280913e-06,-12.0,4.0,3.0
1.815126050420168e-06,-12.0,3.0,4.0
1.816326530612245e-06,-11.0,5.0,4.0
1.8175270108043216e-06,-13.0,4.0,4.0
1.8187274909963986e-06,-13.0,5.0,5.0
1.8199279711884753e-06,-12.0,2.0,5.0
1.8211284513805522e-06,-13.0,3.0,4.0
1.822328931572629e-06,-10.0,4.0,3.0
1.8235294117647058e-06,-13.0,5.0,4.0
1.8247298919567826e-06,-13.0,5.0,4.0
1.8259303721488595e-06,-12.0,4.0,4.0
1.8271308523409362e-06,-12.0,4.0,4.0
1.8283313325330131e-06,-14.0,4.0,4.0
1.82953181272509e-06,-12.0,5.0,4.0
1.8307322929171668e-06,-12.0,5.0,4.0
1.8319327731092437e-06,-13.0,4.0,5.0
1.8331332533013204e-06,-12.0,5.0,5.0
1.8343337334933974e-06,-13.0,4.0,5.0
1.835534213685474e-06,-11.0,4.0,4.0
1.836734693877551e-06,-12.0,3.0,4.0
1.8379351740696277e-06,-13.0,4.0,5.0
1.8391356542617046e-06,-12.0,4.0,3.0
1.8403361344537814e-06,-13.0,4.0,3.0
1.8415366146458583e-06,-13.0,3.0,4.0
1.842737094837935e-06,-12.0,3.0,4.0
1.843937575030012e-06,-13.0,3.0,4.0
1.8451380552220889e-06,-12.0,3.0,4.0
1.8463385354141656e-06,-13.0,4.0,5.0
1.8475390156062425e-06,-12.0,3.0,4.0
1.8487394957983192e-06,-13.0,3.0,4.0
1.8499399759903962e-06,-12.0,4.0,4.0
1.8511404561824729e-06,-11.0,5.0,4.0
1.8523409363745498e-06,-14.0,4.0,6.0
1.8535414165666265e-06,-13.0,6.0,6.0
1.8547418967587034e-06,-13.0,5.0,4.0
1.8559423769507802e-06,-14.0,4.0,5.0
1.857142857142857e-06,-14.0,5.0,5.0
1.8583433373349338e-06,-14.0,4.0,5.0
1.8595438175270107e-06,-13.0,3.0,6.0
1.8607442977190877e-06,-13.0,2.0,5.0
1.8619447779111644e-06,-11.0,4.0,4.0
1.8631452581032413e-06,-13.0,4.0,4.0
1.864345738295318e-06,-13.0,4.0,4.0
1.865546218487395e-06,-14.0,4.0,4.0
1.8667466986794717e-06,-13.0,5.0,4.0
1.8679471788715486e-06,-13.0,4.0,5.0
1.8691476590636253e-06,-13.0,5.0,4.0
1.8703481392557022e-06,-14.0,5.0,5.0
1.871548619447779e-06,-14.0,4.0,4.0
1.8727490996398559e-06,-12.0,3.0,4.0
1.8739495798319326e-06,-13.0,4.0,3.0
1.8751500600240095e-06,-11.0,3.0,3.0
1.8763505402160865e-06,-13.0,3.0,3.0
1.8775510204081632e-06,-12.0,3.0,4.0
1.87875150060024e-06,-13.0,3.0,5.0
1.8799519807923168e-06,-12.0,4.0,4.0
1.8811524609843937e-06,-13.0,3.0,4.0
1.8823529411764705e-06,-12.0,4.0,4.0
1.8835534213685474e-06,-14.0,5.0,4.0
1.8847539015606241e-06,-11.0,3.0,3.0
1.885954381752701e-06,-11.0,3.0,4.0
1.8871548619447778e-06,-12.0,5.0,3.0
1.8883553421368547e-06,-13.0,3.0,5.0
1.8895558223289314e-06,-12.0,3.0,4.0
1.8907563025210083e-06,-12.0,4.0,3.0
1.8919567827130853e-06,-13.0,4.0,4.0
1.893157262905162e-06,-13.0,4.0,3.0
1.894357743097239e-06,-12.0,3.0,3.0
1.8955582232893156e-06,-12.0,3.0,3.0
1.8967587034813925e-06,-12.0,4.0,5.0
1.8979591836734693e-06,-13.0,5.0,4.0
1.8991596638655462e-06,-13.0,4.0,2.0
1.900360144057623e-06,-13.0,4.0,3.0
1.9015606242496998e-06,-13.0,4.0,3.0
1.9027611044417766e-06,-12.0,3.0,4.0
1.9039615846338535e-06,-13.0,4.0,4.0
1.9051620648259302e-06,-12.0,4.0,4.0
1.9063625450180071e-06,-13.0,2.0,4.0
1.907563025210084e-06,-12.0,3.0,4.0
1.908763505402161e-06,-13.0,4.0,5.0
1.9099639855942377e-06,-13.0,4.0,3.0
1.9111644657863144e-06,-13.0,4.0,4.0
1.912364945978391e-06,-12.0,5.0,5.0
1.9135654261704683e-06,-13.0,4.0,4.0
1.914765906362545e-06,-12.0,4.0,3.0
1.9159663865546217e-06,-12.0,3.0,3.0
1.9171668667466984e-06,-12.0,4.0,5.0
1.9183673469387756e-06,-12.0,4.0,6.0
1.9195678271308523e-06,-12.0,5.0,5.0
1.920768307322929e-06,-13.0,5.0,4.0
1.921968787515006e-06,-12.0,5.0,3.0
1.923169267707083e-06,-13.0,3.0,4.0
1.9243697478991596e-06,-13.0,3.0,3.0
1.9255702280912363e-06,-12.0,3.0,4.0
1.9267707082833134e-06,-12.0,4.0,4.0
1.92797118847539e-06,-13.0,4.0,5.0
1.929171668667467e-06,-12.0,4.0,6.0
1.9303721488595436e-06,-12.0,3.0,5.0
1.9315726290516207e-06,-13.0,4.0,3.0
1.9327731092436974e-06,-13.0,5.0,3.0
1.933973589435774e-06,-12.0,4.0,4.0
1.935174069627851e-06,-11.0,4.0,4.0
1.936374549819928e-06,-12.0,4.0,4.0
1.9375750300120047e-06,-14.0,5.0,5.0
1.9387755102040814e-06,-12.0,3.0,5.0
1.9399759903961586e-06,-13.0,3.0,5.0
1.9411764705882353e-06,-11.0,2.0,4.0
1.942376950780312e-06,-11.0,4.0,4.0
1.9435774309723887e-06,-11.0,4.0,5.0
1.944777911164466e-06,-13.0,5.0,4.0
1.9459783913565426e-06,-13.0,4.0,5.0
1.9471788715486193e-06,-14.0,3.0,5.0
1.948379351740696e-06,-14.0,4.0,5.0
1.949579831932773e-06,-13.0,4.0,4.0
1.95078031212485e-06,-13.0,3.0,4.0
1.9519807923169266e-06,-13.0,4.0,5.0
1.9531812725090037e-06,-12.0,4.0,4.0
1.9543817527010804e-06,-12.0,3.0,5.0
1.955582232893157e-06,-13.0,4.0,6.0
1.956782713085234e-06,-13.0,4.0,4.0
1.957983193277311e-06,-13.0,4.0,4.0
1.9591836734693877e-06,-13.0,5.0,5.0
1.9603841536614645e-06,-12.0,4.0,4.0
1.961584633853541e-06,-13.0,4.0,3.0
1.9627851140456183e-06,-11.0,3.0,3.0
1.963985594237695e-06,-12.0,4.0,3.0
1.9651860744297717e-06,-13.0,3.0,3.0
1.9663865546218485e-06,-13.0,4.0,3.0
1.9675870348139256e-06,-14.0,4.0,3.0
1.9687875150060023e-06,-13.0,5.0,3.0
1.969987995198079e-06,-12.0,4.0,3.0
1.971188475390156e-06,-13.0,5.0,4.0
1.972388955582233e-06,-14.0,4.0,5.0
1.9735894357743096e-06,-13.0,4.0,4.0
1.9747899159663863e-06,-13.0,5.0,3.0
1.9759903961584635e-06,-12.0,3.0,5.0
1.97719087635054e-06,-9.0,3.0,4.0
1.978391356542617e-06,-12.0,3.0,5.0
1.9795918367346936e-06,-12.0,4.0,3.0
1.9807923169267708e-06,-12.0,3.0,4.0
1.9819927971188475e-06,-13.0,4.0,3.0
1.983193277310924e-06,-11.0,3.0,5.0
1.9843937575030013e-06,-12.0,2.0,4.0
1.985594237695078e-06,-12.0,5.0,4.0
1.9867947178871548e-06,-13.0,4.0,5.0
1.9879951980792315e-06,-12.0,3.0,4.0
1.9891956782713086e-06,-12.0,3.0,5.0
1.9903961584633853e-06,-13.0,4.0,4.0
1.991596638655462e-06,-12.0,4.0,4.0
1.9927971188475388e-06,-12.0,4.0,4.0
1.993997599039616e-06,-12.0,3.0,3.0
1.9951980792316926e-06,-12.0,3.0,5.0
1.9963985594237693e-06,-13.0,3.0,5.0
1.997599039615846e-06,-13.0,3.0,3.0
1.998799519807923e-06,-12.0,4.0,3.0
2e-06,-12.0,2.0,4.0
2.0012004801920766e-06,-11.0,4.0,4.0
2.0024009603841538e-06,-13.0,4.0,4.0
2.0036014405762305e-06,-10.0,4.0,3.0
2.004801920768307e-06,-11.0,4.0,3.0
2.006002400960384e-06,-14.0,6.0,5.0
2.007202881152461e-06,-12.0,4.0,4.0
2.0084033613445378e-06,-12.0,3.0,5.0
2.0096038415366145e-06,-12.0,4.0,3.0
2.010804321728691e-06,-13.0,6.0,4.0
2.0120048019207683e-06,-13.0,5.0,5.0
2.013205282112845e-06,-13.0,4.0,5.0
2.0144057623049218e-06,-14.0,4.0,4.0
2.015606242496999e-06,-11.0,5.0,4.0
2.0168067226890756e-06,-12.0,3.0,3.0
2.0180072028811524e-06,-14.0,4.0,4.0
2.019207683073229e-06,-12.0,4.0,4.0
2.020408163265306e-06,-13.0,4.0,3.0
2.021608643457383e-06,-13.0,5.0,3.0
2.0228091236494596e-06,-12.0,5.0,4.0
2.0240096038415364e-06,-12.0,4.0,5.0
2.0252100840336135e-06,-12.0,3.0,3.0
2.0264105642256902e-06,-11.0,5.0,3.0
2.027611044417767e-06,-13.0,6.0,4.0
2.028811524609844e-06,-12.0,3.0,4.0
2.0300120048019208e-06,-13.0,5.0,4.0
2.0312124849939975e-06,-14.0,5.0,5.0
2.0324129651860742e-06,-13.0,3.0,4.0
2.0336134453781514e-06,-12.0,5.0,4.0
2.034813925570228e-06,-14.0,5.0,5.0
2.036014405762305e-06,-13.0,5.0,5.0
2.0372148859543815e-06,-12.0,5.0,4.0
2.0384153661464587e-06,-13.0,4.0,5.0
2.0396158463385354e-06,-12.0,4.0,3.0
2.040816326530612e-06,-13.0,5.0,2.0
2.042016806722689e-06,-12.0,3.0,4.0
2.043217286914766e-06,-13.0,4.0,4.0
2.0444177671068427e-06,-13.0,4.0,4.0
2.0456182472989194e-06,-12.0,3.0,4.0
2.0468187274909965e-06,-12.0,4.0,5.0
2.0480192076830732e-06,-12.0,4.0,4.0
2.04921968787515e-06,-13.0,4.0,4.0
