Temps (s),CH1 (V),CH3 (V)
3.3997599039615844e-07,3.0,10.0
3.402160864345738e-07,3.0,10.0
3.4045618247298917e-07,3.0,10.0
3.4069627851140453e-07,3.0,10.0
3.409363745498199e-07,3.0,10.0
3.4117647058823526e-07,2.0,10.0
3.414165666266506e-07,2.0,9.0
3.41656662665066e-07,2.0,9.0
3.4189675870348135e-07,2.0,9.0
3.4213685474189677e-07,3.0,9.0
3.4237695078031214e-07,3.0,9.0
3.426170468187275e-07,3.0,9.0
3.4285714285714286e-07,3.0,9.0
3.4309723889555823e-07,3.0,9.0
3.433373349339736e-07,3.0,9.0
3.4357743097238896e-07,2.0,9.0
3.438175270108043e-07,2.0,9.0
3.440576230492197e-07,2.0,9.0
3.4429771908763505e-07,2.0,8.0
3.445378151260504e-07,3.0,8.0
3.447779111644658e-07,3.0,8.0
3.4501800720288114e-07,3.0,8.0
3.452581032412965e-07,2.0,8.0
3.454981992797119e-07,2.0,8.0
3.4573829531812724e-07,2.0,8.0
3.459783913565426e-07,1.0,8.0
3.4621848739495797e-07,2.0,8.0
3.4645858343337333e-07,2.0,8.0
3.466986794717887e-07,2.0,8.0
3.4693877551020406e-07,3.0,8.0
3.471788715486194e-07,3.0,8.0
3.474189675870348e-07,4.0,8.0
3.4765906362545015e-07,4.0,8.0
3.478991596638655e-07,3.0,8.0
3.481392557022809e-07,3.0,8.0
3.4837935174069625e-07,2.0,8.0
3.486194477791116e-07,2.0,8.0
3.48859543817527e-07,2.0,8.0
3.4909963985594234e-07,1.0,8.0
3.493397358943577e-07,2.0,8.0
3.495798319327731e-07,2.0,8.0
3.498199279711885e-07,3.0,7.0
3.5006002400960385e-07,2.0,7.0
3.503001200480192e-07,1.0,7.0
3.505402160864346e-07,1.0,6.0
3.5078031212484995e-07,0.0,7.0
3.510204081632653e-07,0.0,7.0
3.512605042016807e-07,1.0,7.0
3.5150060024009604e-07,1.0,8.0
3.517406962785114e-07,2.0,7.0
3.5198079231692677e-07,1.0,7.0
3.5222088835534213e-07,1.0,6.0
3.524609843937575e-07,1.0,6.0
3.5270108043217286e-07,0.0,6.0
3.529411764705882e-07,1.0,6.0
3.531812725090036e-07,1.0,7.0
3.5342136854741895e-07,1.0,6.0
3.536614645858343e-07,2.0,6.0
3.539015606242497e-07,2.0,6.0
3.5414165666266505e-07,2.0,6.0
3.543817527010804e-07,2.0,6.0
3.546218487394958e-07,2.0,6.0
3.5486194477791114e-07,2.0,6.0
3.551020408163265e-07,2.0,6.0
3.5534213685474187e-07,3.0,6.0
3.5558223289315723e-07,3.0,6.0
3.558223289315726e-07,3.0,6.0
3.5606242496998796e-07,2.0,6.0
3.5630252100840333e-07,2.0,6.0
3.565426170468187e-07,2.0,6.0
3.5678271308523406e-07,1.0,6.0
3.570228091236494e-07,2.0,5.0
3.572629051620648e-07,2.0,5.0
3.575030012004802e-07,2.0,4.0
3.5774309723889557e-07,3.0,4.0
3.5798319327731093e-07,2.0,4.0
3.582232893157263e-07,2.0,4.0
3.5846338535414166e-07,2.0,4.0
3.58703481392557e-07,2.0,3.0
3.589435774309724e-07,3.0,3.0
3.5918367346938776e-07,3.0,3.0
3.594237695078031e-07,3.0,3.0
3.596638655462185e-07,2.0,3.0
3.5990396158463385e-07,2.0,4.0
3.601440576230492e-07,2.0,5.0
3.603841536614646e-07,2.0,6.0
3.6062424969987994e-07,2.0,5.0
3.608643457382953e-07,3.0,5.0
3.6110444177671067e-07,3.0,4.0
3.6134453781512604e-07,4.0,4.0
3.615846338535414e-07,3.0,4.0
3.6182472989195676e-07,3.0,4.0
3.6206482593037213e-07,3.0,4.0
3.623049219687875e-07,3.0,5.0
3.6254501800720286e-07,3.0,5.0
3.627851140456182e-07,2.0,5.0
3.630252100840336e-07,2.0,5.0
3.6326530612244895e-07,2.0,5.0
3.635054021608643e-07,2.0,5.0
3.637454981992797e-07,2.0,5.0
3.6398559423769504e-07,2.0,5.0
3.642256902761104e-07,2.0,4.0
3.644657863145258e-07,2.0,4.0
3.6470588235294114e-07,2.0,3.0
3.6494597839135656e-07,3.0,3.0
3.651860744297719e-07,3.0,3.0
3.654261704681873e-07,3.0,2.0
3.6566626650660265e-07,3.0,3.0
3.65906362545018e-07,3.0,3.0
3.661464585834334e-07,3.0,3.0
3.6638655462184874e-07,3.0,4.0
3.666266506602641e-07,3.0,3.0
3.6686674669867947e-07,4.0,3.0
3.6710684273709484e-07,4.0,3.0
3.673469387755102e-07,4.0,3.0
3.6758703481392556e-07,3.0,3.0
3.6782713085234093e-07,2.0,3.0
3.680672268907563e-07,2.0,3.0
3.6830732292917166e-07,2.0,3.0
3.68547418967587e-07,3.0,3.0
3.687875150060024e-07,2.0,4.0
3.6902761104441775e-07,2.0,3.0
3.692677070828331e-07,1.0,3.0
3.695078031212485e-07,1.0,3.0
3.6974789915966385e-07,2.0,2.0
3.699879951980792e-07,2.0,3.0
3.702280912364946e-07,3.0,3.0
3.7046818727490994e-07,4.0,3.0
3.707082833133253e-07,4.0,4.0
3.7094837935174067e-07,4.0,4.0
3.7118847539015603e-07,3.0,5.0
3.714285714285714e-07,2.0,5.0
3.7166866746698676e-07,2.0,5.0
3.719087635054021e-07,2.0,5.0
3.721488595438175e-07,2.0,5.0
3.7238895558223285e-07,2.0,5.0
3.726290516206482e-07,2.0,4.0
3.7286914765906364e-07,2.0,4.0
3.73109243697479e-07,2.0,3.0
3.7334933973589437e-07,3.0,3.0
3.7358943577430973e-07,2.0,3.0
3.738295318127251e-07,2.0,3.0
3.7406962785114046e-07,2.0,3.0
3.743097238895558e-07,2.0,4.0
3.745498199279712e-07,3.0,4.0
3.7478991596638655e-07,2.0,4.0
3.750300120048019e-07,2.0,4.0
3.752701080432173e-07,2.0,4.0
3.7551020408163265e-07,2.0,3.0
3.75750300120048e-07,2.0,3.0
3.759903961584634e-07,2.0,3.0
3.7623049219687874e-07,2.0,2.0
3.764705882352941e-07,2.0,3.0
3.7671068427370947e-07,2.0,3.0
3.7695078031212483e-07,3.0,3.0
3.771908763505402e-07,3.0,4.0
3.7743097238895556e-07,3.0,3.0
3.776710684273709e-07,3.0,3.0
3.779111644657863e-07,3.0,3.0
3.7815126050420166e-07,3.0,2.0
3.78391356542617e-07,2.0,3.0
3.786314525810324e-07,2.0,3.0
3.7887154861944775e-07,2.0,3.0
3.791116446578631e-07,2.0,4.0
3.793517406962785e-07,3.0,4.0
3.7959183673469384e-07,3.0,4.0
3.798319327731092e-07,3.0,4.0
3.8007202881152457e-07,3.0,4.0
3.8031212484994e-07,3.0,4.0
3.8055222088835535e-07,3.0,4.0
3.807923169267707e-07,2.0,4.0
3.810324129651861e-07,2.0,4.0
3.8127250900360145e-07,2.0,4.0
3.815126050420168e-07,1.0,4.0
3.817527010804322e-07,2.0,4.0
3.8199279711884754e-07,2.0,4.0
3.822328931572629e-07,2.0,4.0
3.8247298919567827e-07,3.0,4.0
3.8271308523409363e-07,3.0,4.0
3.82953181272509e-07,3.0,4.0
3.8319327731092436e-07,3.0,4.0
3.8343337334933973e-07,3.0,4.0
3.836734693877551e-07,2.0,4.0
3.8391356542617046e-07,2.0,3.0
3.841536614645858e-07,2.0,3.0
3.843937575030012e-07,2.0,3.0
3.8463385354141655e-07,2.0,3.0
3.848739495798319e-07,3.0,3.0
3.851140456182473e-07,3.0,2.0
3.8535414165666264e-07,3.0,2.0
3.85594237695078e-07,3.0,2.0
3.8583433373349337e-07,3.0,2.0
3.8607442977190874e-07,3.0,2.0
3.863145258103241e-07,3.0,3.0
3.8655462184873946e-07,3.0,3.0
3.8679471788715483e-07,3.0,3.0
3.870348139255702e-07,3.0,3.0
3.8727490996398556e-07,2.0,3.0
3.875150060024009e-07,2.0,3.0
3.877551020408163e-07,2.0,3.0
3.8799519807923165e-07,2.0,3.0
3.8823529411764707e-07,2.0,3.0
3.8847539015606243e-07,2.0,3.0
3.887154861944778e-07,2.0,3.0
3.8895558223289316e-07,2.0,3.0
3.8919567827130853e-07,2.0,3.0
3.894357743097239e-07,2.0,3.0
3.8967587034813926e-07,2.0,3.0
3.899159663865546e-07,2.0,3.0
3.9015606242497e-07,3.0,3.0
3.9039615846338535e-07,3.0,3.0
3.906362545018007e-07,3.0,3.0
3.908763505402161e-07,3.0,3.0
3.9111644657863144e-07,3.0,3.0
3.913565426170468e-07,3.0,3.0
3.9159663865546217e-07,3.0,3.0
3.9183673469387754e-07,3.0,3.0
3.920768307322929e-07,3.0,3.0
3.9231692677070827e-07,3.0,2.0
3.9255702280912363e-07,3.0,2.0
3.92797118847539e-07,3.0,2.0
3.9303721488595436e-07,3.0,2.0
3.932773109243697e-07,2.0,2.0
3.935174069627851e-07,2.0,3.0
3.9375750300120045e-07,2.0,3.0
3.939975990396158e-07,2.0,3.0
3.942376950780312e-07,2.0,3.0
3.9447779111644655e-07,2.0,3.0
3.947178871548619e-07,2.0,3.0
3.949579831932773e-07,2.0,3.0
3.9519807923169264e-07,2.0,3.0
3.95438175270108e-07,2.0,3.0
3.956782713085234e-07,2.0,3.0
3.959183673469388e-07,2.0,4.0
3.9615846338535415e-07,2.0,4.0
3.963985594237695e-07,2.0,4.0
3.966386554621849e-07,2.0,3.0
3.9687875150060024e-07,1.0,3.0
3.971188475390156e-07,1.0,2.0
3.9735894357743097e-07,1.0,2.0
3.9759903961584634e-07,0.0,2.0
3.978391356542617e-07,0.0,2.0
3.9807923169267707e-07,1.0,2.0
3.9831932773109243e-07,2.0,3.0
3.985594237695078e-07,3.0,4.0
3.9879951980792316e-07,3.0,5.0
3.990396158463385e-07,3.0,4.0
3.992797118847539e-07,3.0,4.0
3.9951980792316925e-07,3.0,4.0
3.997599039615846e-07,3.0,4.0
4e-07,2.0,4.0
4.0024009603841535e-07,2.0,4.0
4.004801920768307e-07,2.0,4.0
4.007202881152461e-07,2.0,3.0
4.0096038415366144e-07,2.0,3.0
4.012004801920768e-07,2.0,3.0
4.0144057623049217e-07,2.0,3.0
4.0168067226890753e-07,2.0,3.0
4.019207683073229e-07,2.0,4.0
4.0216086434573826e-07,3.0,4.0
4.0240096038415363e-07,3.0,5.0
4.02641056422569e-07,3.0,4.0
4.0288115246098436e-07,3.0,4.0
4.031212484993997e-07,3.0,4.0
4.033613445378151e-07,3.0,4.0
4.036014405762305e-07,3.0,5.0
4.0384153661464587e-07,3.0,5.0
4.0408163265306123e-07,3.0,5.0
4.043217286914766e-07,3.0,5.0
4.0456182472989196e-07,3.0,5.0
4.048019207683073e-07,2.0,5.0
4.050420168067227e-07,2.0,5.0
4.0528211284513805e-07,2.0,5.0
4.055222088835534e-07,2.0,5.0
4.057623049219688e-07,2.0,5.0
4.0600240096038415e-07,2.0,5.0
4.062424969987995e-07,2.0,5.0
4.064825930372149e-07,2.0,5.0
4.0672268907563024e-07,2.0,5.0
4.069627851140456e-07,3.0,5.0
4.0720288115246097e-07,3.0,6.0
4.0744297719087633e-07,3.0,5.0
4.076830732292917e-07,2.0,5.0
4.0792316926770706e-07,2.0,4.0
4.0816326530612243e-07,2.0,4.0
4.084033613445378e-07,1.0,4.0
4.0864345738295316e-07,2.0,4.0
4.088835534213685e-07,2.0,4.0
4.091236494597839e-07,2.0,4.0
4.0936374549819925e-07,3.0,4.0
4.096038415366146e-07,2.0,4.0
4.0984393757503e-07,2.0,4.0
4.1008403361344534e-07,2.0,4.0
4.103241296518607e-07,2.0,5.0
4.1056422569027607e-07,3.0,5.0
4.1080432172869144e-07,3.0,6.0
4.1104441776710685e-07,3.0,5.0
4.112845138055222e-07,2.0,4.0
4.115246098439376e-07,2.0,3.0
4.1176470588235295e-07,2.0,3.0
4.120048019207683e-07,2.0,4.0
4.122448979591837e-07,2.0,4.0
4.1248499399759904e-07,2.0,4.0
4.127250900360144e-07,2.0,5.0
4.1296518607442977e-07,2.0,5.0
4.1320528211284513e-07,1.0,5.0
4.134453781512605e-07,1.0,5.0
4.1368547418967586e-07,1.0,5.0
4.1392557022809123e-07,1.0,5.0
4.141656662665066e-07,2.0,5.0
4.1440576230492196e-07,2.0,5.0
4.146458583433373e-07,2.0,5.0
4.148859543817527e-07,3.0,5.0
4.1512605042016805e-07,3.0,6.0
4.153661464585834e-07,3.0,6.0
4.156062424969988e-07,2.0,6.0
4.1584633853541414e-07,2.0,5.0
4.160864345738295e-07,2.0,5.0
4.1632653061224487e-07,2.0,4.0
4.1656662665066024e-07,3.0,4.0
4.168067226890756e-07,2.0,4.0
4.1704681872749097e-07,2.0,4.0
4.1728691476590633e-07,2.0,4.0
4.175270108043217e-07,1.0,5.0
4.1776710684273706e-07,2.0,5.0
4.180072028811524e-07,2.0,6.0
4.182472989195678e-07,2.0,5.0
4.1848739495798315e-07,3.0,5.0
4.187274909963985e-07,3.0,5.0
4.1896758703481393e-07,3.0,5.0
4.192076830732293e-07,2.0,6.0
4.1944777911164466e-07,2.0,6.0
4.1968787515006003e-07,1.0,6.0
4.199279711884754e-07,1.0,5.0
4.2016806722689076e-07,2.0,4.0
4.204081632653061e-07,2.0,4.0
4.206482593037215e-07,3.0,3.0
4.2088835534213685e-07,4.0,3.0
4.211284513805522e-07,4.0,4.0
4.213685474189676e-07,5.0,5.0
4.2160864345738294e-07,4.0,6.0
4.218487394957983e-07,4.0,6.0
4.2208883553421367e-07,3.0,6.0
4.2232893157262904e-07,3.0,6.0
4.225690276110444e-07,3.0,6.0
4.2280912364945977e-07,3.0,6.0
4.2304921968787513e-07,3.0,6.0
4.232893157262905e-07,3.0,6.0
4.2352941176470586e-07,3.0,6.0
4.237695078031212e-07,3.0,6.0
4.240096038415366e-07,3.0,6.0
4.2424969987995195e-07,3.0,6.0
4.244897959183673e-07,2.0,6.0
4.247298919567827e-07,2.0,6.0
4.2496998799519805e-07,2.0,6.0
4.252100840336134e-07,1.0,7.0
4.254501800720288e-07,2.0,6.0
4.2569027611044414e-07,2.0,6.0
4.259303721488595e-07,2.0,5.0
4.2617046818727487e-07,3.0,5.0
4.264105642256903e-07,2.0,5.0
4.2665066026410565e-07,2.0,4.0
4.26890756302521e-07,2.0,4.0
4.271308523409364e-07,3.0,4.0
4.2737094837935174e-07,4.0,3.0
4.276110444177671e-07,3.0,4.0
4.278511404561825e-07,3.0,4.0
4.2809123649459784e-07,2.0,4.0
4.283313325330132e-07,2.0,5.0
4.2857142857142857e-07,2.0,5.0
4.2881152460984393e-07,2.0,5.0
4.290516206482593e-07,2.0,5.0
4.2929171668667466e-07,3.0,5.0
4.2953181272509e-07,3.0,6.0
4.297719087635054e-07,4.0,6.0
4.3001200480192075e-07,3.0,6.0
4.302521008403361e-07,3.0,6.0
4.304921968787515e-07,2.0,6.0
4.3073229291716685e-07,2.0,7.0
4.309723889555822e-07,2.0,7.0
4.312124849939976e-07,2.0,7.0
4.3145258103241294e-07,2.0,7.0
4.316926770708283e-07,3.0,7.0
4.3193277310924367e-07,3.0,6.0
4.3217286914765903e-07,3.0,6.0
4.324129651860744e-07,2.0,6.0
4.3265306122448976e-07,2.0,5.0
4.3289315726290513e-07,2.0,5.0
4.331332533013205e-07,2.0,5.0
4.3337334933973586e-07,3.0,5.0
4.336134453781512e-07,2.0,5.0
4.338535414165666e-07,2.0,5.0
4.3409363745498195e-07,2.0,5.0
4.3433373349339737e-07,2.0,5.0
4.3457382953181273e-07,2.0,5.0
4.348139255702281e-07,2.0,5.0
4.3505402160864346e-07,2.0,5.0
4.352941176470588e-07,2.0,5.0
4.355342136854742e-07,2.0,6.0
4.3577430972388955e-07,3.0,6.0
4.360144057623049e-07,3.0,6.0
4.362545018007203e-07,3.0,6.0
4.3649459783913565e-07,3.0,6.0
4.36734693877551e-07,3.0,6.0
4.369747899159664e-07,4.0,6.0
4.3721488595438174e-07,3.0,6.0
4.374549819927971e-07,3.0,6.0
4.3769507803121247e-07,3.0,6.0
4.3793517406962783e-07,3.0,6.0
4.381752701080432e-07,3.0,6.0
4.3841536614645856e-07,3.0,6.0
4.3865546218487393e-07,3.0,5.0
4.388955582232893e-07,2.0,5.0
4.3913565426170466e-07,2.0,5.0
4.3937575030012e-07,2.0,5.0
4.396158463385354e-07,1.0,5.0
4.3985594237695075e-07,2.0,5.0
4.400960384153661e-07,2.0,5.0
4.403361344537815e-07,2.0,5.0
4.4057623049219684e-07,3.0,5.0
4.408163265306122e-07,3.0,6.0
4.4105642256902757e-07,4.0,6.0
4.4129651860744294e-07,4.0,6.0
4.415366146458583e-07,3.0,6.0
4.417767106842737e-07,3.0,6.0
4.420168067226891e-07,2.0,6.0
4.4225690276110445e-07,2.0,6.0
4.424969987995198e-07,2.0,6.0
4.427370948379352e-07,2.0,6.0
4.4297719087635054e-07,3.0,6.0
4.432172869147659e-07,2.0,6.0
4.4345738295318127e-07,2.0,6.0
4.4369747899159664e-07,2.0,6.0
4.43937575030012e-07,2.0,6.0
4.4417767106842736e-07,3.0,6.0
4.4441776710684273e-07,3.0,6.0
4.446578631452581e-07,3.0,6.0
4.4489795918367346e-07,3.0,6.0
4.451380552220888e-07,3.0,6.0
4.453781512605042e-07,3.0,6.0
4.4561824729891955e-07,3.0,6.0
4.458583433373349e-07,3.0,6.0
4.460984393757503e-07,3.0,6.0
4.4633853541416564e-07,3.0,7.0
4.46578631452581e-07,3.0,7.0
4.468187274909964e-07,3.0,8.0
4.4705882352941174e-07,3.0,7.0
4.472989195678271e-07,3.0,7.0
4.4753901560624247e-07,3.0,7.0
4.4777911164465783e-07,4.0,7.0
4.480192076830732e-07,3.0,7.0
4.4825930372148856e-07,3.0,6.0
4.484993997599039e-07,3.0,6.0
4.487394957983193e-07,2.0,6.0
4.4897959183673465e-07,3.0,6.0
4.4921968787515e-07,3.0,6.0
4.494597839135654e-07,3.0,6.0
4.496998799519808e-07,4.0,6.0
4.4993997599039616e-07,4.0,5.0
4.5018007202881153e-07,4.0,5.0
4.504201680672269e-07,3.0,5.0
4.5066026410564226e-07,3.0,5.0
4.509003601440576e-07,2.0,5.0
4.51140456182473e-07,2.0,5.0
4.5138055222088835e-07,2.0,5.0
4.516206482593037e-07,2.0,5.0
4.518607442977191e-07,2.0,5.0
4.5210084033613445e-07,2.0,5.0
4.523409363745498e-07,2.0,5.0
4.525810324129652e-07,2.0,5.0
4.5282112845138054e-07,1.0,5.0
4.530612244897959e-07,2.0,5.0
4.5330132052821127e-07,2.0,5.0
4.5354141656662663e-07,2.0,5.0
4.53781512605042e-07,3.0,5.0
4.5402160864345736e-07,2.0,5.0
4.542617046818727e-07,2.0,4.0
4.545018007202881e-07,2.0,5.0
4.5474189675870345e-07,1.0,5.0
4.549819927971188e-07,2.0,5.0
4.552220888355342e-07,2.0,6.0
4.5546218487394955e-07,2.0,6.0
4.557022809123649e-07,3.0,6.0
4.559423769507803e-07,3.0,7.0
4.5618247298919564e-07,3.0,7.0
4.56422569027611e-07,3.0,7.0
4.5666266506602637e-07,3.0,6.0
4.5690276110444173e-07,3.0,5.0
4.5714285714285715e-07,3.0,5.0
4.573829531812725e-07,3.0,5.0
4.576230492196879e-07,3.0,6.0
4.5786314525810325e-07,3.0,6.0
4.581032412965186e-07,3.0,6.0
4.58343337334934e-07,3.0,6.0
4.5858343337334934e-07,3.0,6.0
4.588235294117647e-07,3.0,6.0
4.5906362545018007e-07,3.0,6.0
4.5930372148859543e-07,2.0,6.0
4.595438175270108e-07,2.0,6.0
4.5978391356542616e-07,2.0,6.0
4.600240096038415e-07,2.0,7.0
4.602641056422569e-07,2.0,6.0
4.6050420168067226e-07,2.0,6.0
4.607442977190876e-07,2.0,6.0
4.60984393757503e-07,2.0,6.0
4.6122448979591835e-07,2.0,6.0
4.614645858343337e-07,2.0,5.0
4.617046818727491e-07,2.0,5.0
4.6194477791116444e-07,2.0,5.0
4.621848739495798e-07,2.0,5.0
4.6242496998799517e-07,2.0,6.0
4.6266506602641054e-07,2.0,6.0
4.629051620648259e-07,2.0,6.0
4.6314525810324126e-07,2.0,5.0
4.6338535414165663e-07,2.0,5.0
4.63625450180072e-07,1.0,5.0
4.6386554621848736e-07,2.0,4.0
4.641056422569027e-07,2.0,4.0
4.643457382953181e-07,2.0,4.0
4.6458583433373345e-07,3.0,5.0
4.648259303721488e-07,3.0,6.0
4.6506602641056423e-07,3.0,6.0
4.653061224489796e-07,3.0,6.0
4.6554621848739496e-07,3.0,5.0
4.6578631452581033e-07,3.0,5.0
4.660264105642257e-07,3.0,5.0
4.6626650660264106e-07,3.0,5.0
4.665066026410564e-07,2.0,5.0
4.667466986794718e-07,2.0,5.0
4.6698679471788715e-07,2.0,5.0
4.672268907563025e-07,1.0,5.0
4.674669867947179e-07,2.0,5.0
4.6770708283313324e-07,2.0,5.0
4.679471788715486e-07,2.0,5.0
4.6818727490996397e-07,3.0,5.0
4.6842737094837934e-07,3.0,5.0
4.686674669867947e-07,3.0,4.0
4.6890756302521007e-07,2.0,4.0
4.6914765906362543e-07,2.0,4.0
4.693877551020408e-07,2.0,4.0
4.6962785114045616e-07,1.0,5.0
4.698679471788715e-07,2.0,5.0
4.701080432172869e-07,2.0,6.0
4.7034813925570225e-07,2.0,5.0
4.705882352941176e-07,3.0,4.0
4.70828331332533e-07,2.0,4.0
4.7106842737094835e-07,2.0,3.0
4.713085234093637e-07,2.0,3.0
4.715486194477791e-07,2.0,4.0
4.7178871548619444e-07,3.0,4.0
4.720288115246098e-07,3.0,5.0
4.7226890756302517e-07,3.0,4.0
4.725090036014406e-07,2.0,4.0
4.7274909963985595e-07,2.0,4.0
4.729891956782713e-07,2.0,3.0
4.732292917166867e-07,2.0,4.0
4.7346938775510204e-07,2.0,4.0
4.737094837935174e-07,2.0,4.0
4.7394957983193277e-07,2.0,5.0
4.7418967587034814e-07,2.0,5.0
4.744297719087635e-07,2.0,5.0
4.7466986794717887e-07,2.0,5.0
4.7490996398559423e-07,3.0,5.0
4.751500600240096e-07,3.0,6.0
4.7539015606242496e-07,3.0,5.0
4.756302521008403e-07,2.0,5.0
4.758703481392557e-07,2.0,4.0
4.7611044417767105e-07,2.0,4.0
4.763505402160864e-07,2.0,4.0
4.765906362545018e-07,3.0,4.0
4.7683073229291715e-07,3.0,5.0
4.770708283313325e-07,3.0,5.0
4.773109243697479e-07,4.0,5.0
4.775510204081632e-07,4.0,4.0
4.777911164465786e-07,4.0,4.0
4.78031212484994e-07,3.0,4.0
4.782713085234093e-07,3.0,4.0
4.785114045618247e-07,3.0,4.0
4.787515006002401e-07,3.0,5.0
4.789915966386554e-07,4.0,5.0
4.792316926770708e-07,3.0,5.0
4.794717887154862e-07,3.0,4.0
4.797118847539015e-07,2.0,4.0
4.799519807923169e-07,2.0,3.0
4.801920768307322e-07,2.0,3.0
4.804321728691476e-07,2.0,3.0
4.80672268907563e-07,2.0,2.0
4.809123649459783e-07,3.0,2.0
4.811524609843937e-07,3.0,3.0
4.813925570228091e-07,3.0,4.0
4.816326530612244e-07,2.0,5.0
4.818727490996398e-07,2.0,4.0
4.821128451380552e-07,2.0,4.0
4.823529411764705e-07,1.0,4.0
4.825930372148859e-07,2.0,3.0
4.828331332533013e-07,2.0,4.0
4.830732292917166e-07,2.0,4.0
4.83313325330132e-07,3.0,4.0
4.835534213685474e-07,3.0,4.0
4.837935174069627e-07,3.0,4.0
4.840336134453782e-07,2.0,4.0
4.842737094837936e-07,2.0,4.0
4.845138055222089e-07,2.0,4.0
4.847539015606243e-07,2.0,5.0
4.849939975990396e-07,3.0,5.0
4.85234093637455e-07,3.0,6.0
4.854741896758704e-07,3.0,5.0
4.857142857142857e-07,2.0,5.0
4.859543817527011e-07,2.0,4.0
4.861944777911165e-07,2.0,4.0
4.864345738295318e-07,2.0,4.0
4.866746698679472e-07,2.0,4.0
4.869147659063626e-07,3.0,4.0
4.871548619447779e-07,3.0,3.0
4.873949579831933e-07,3.0,3.0
4.876350540216087e-07,2.0,3.0
4.87875150060024e-07,2.0,2.0
4.881152460984394e-07,1.0,2.0
4.883553421368547e-07,1.0,2.0
4.885954381752701e-07,2.0,2.0
4.888355342136855e-07,2.0,3.0
4.890756302521008e-07,3.0,3.0
4.893157262905162e-07,4.0,3.0
4.895558223289316e-07,3.0,4.0
4.897959183673469e-07,3.0,4.0
4.900360144057623e-07,2.0,5.0
4.902761104441777e-07,2.0,5.0
4.90516206482593e-07,2.0,5.0
4.907563025210084e-07,2.0,5.0
4.909963985594238e-07,3.0,5.0
4.912364945978391e-07,3.0,5.0
4.914765906362545e-07,3.0,4.0
4.917166866746698e-07,2.0,4.0
4.919567827130852e-07,1.0,4.0
4.921968787515006e-07,1.0,4.0
4.924369747899159e-07,0.0,4.0
4.926770708283313e-07,0.0,4.0
4.929171668667467e-07,1.0,4.0
4.93157262905162e-07,2.0,4.0
4.933973589435774e-07,3.0,4.0
4.936374549819928e-07,3.0,4.0
4.938775510204081e-07,3.0,4.0
4.941176470588235e-07,3.0,4.0
4.943577430972389e-07,3.0,4.0
4.945978391356542e-07,3.0,4.0
4.948379351740696e-07,3.0,5.0
4.95078031212485e-07,3.0,5.0
4.953181272509003e-07,3.0,5.0
4.955582232893157e-07,3.0,6.0
4.95798319327731e-07,3.0,6.0
4.960384153661464e-07,2.0,7.0
4.962785114045618e-07,2.0,6.0
4.965186074429771e-07,2.0,5.0
4.967587034813925e-07,2.0,4.0
4.969987995198079e-07,3.0,3.0
4.972388955582232e-07,2.0,3.0
4.974789915966386e-07,2.0,3.0
4.97719087635054e-07,2.0,3.0
4.979591836734693e-07,1.0,4.0
4.981992797118847e-07,2.0,4.0
4.984393757503001e-07,2.0,4.0
4.986794717887154e-07,2.0,4.0
4.989195678271308e-07,2.0,4.0
4.991596638655461e-07,2.0,4.0
4.993997599039615e-07,2.0,4.0
4.99639855942377e-07,2.0,4.0
4.998799519807923e-07,2.0,4.0
5.001200480192077e-07,2.0,4.0
5.003601440576231e-07,2.0,5.0
5.006002400960384e-07,2.0,5.0
5.008403361344538e-07,2.0,5.0
5.010804321728692e-07,2.0,4.0
5.013205282112845e-07,2.0,4.0
5.015606242496999e-07,2.0,4.0
5.018007202881153e-07,2.0,4.0
5.020408163265306e-07,2.0,5.0
5.02280912364946e-07,2.0,5.0
5.025210084033614e-07,3.0,5.0
5.027611044417767e-07,3.0,4.0
5.030012004801921e-07,3.0,4.0
5.032412965186075e-07,3.0,4.0
5.034813925570228e-07,3.0,4.0
5.037214885954382e-07,2.0,4.0
5.039615846338535e-07,2.0,4.0
5.042016806722689e-07,2.0,4.0
5.044417767106843e-07,2.0,4.0
5.046818727490996e-07,2.0,4.0
5.04921968787515e-07,2.0,4.0
5.051620648259304e-07,2.0,4.0
5.054021608643457e-07,2.0,4.0
5.056422569027611e-07,2.0,4.0
5.058823529411765e-07,2.0,4.0
5.061224489795918e-07,3.0,4.0
5.063625450180072e-07,3.0,4.0
5.066026410564226e-07,3.0,4.0
5.068427370948379e-07,3.0,4.0
5.070828331332533e-07,3.0,4.0
5.073229291716686e-07,3.0,4.0
5.07563025210084e-07,3.0,4.0
5.078031212484994e-07,4.0,4.0
5.080432172869147e-07,3.0,4.0
5.082833133253301e-07,3.0,4.0
5.085234093637455e-07,2.0,4.0
5.087635054021608e-07,2.0,4.0
5.090036014405762e-07,2.0,4.0
5.092436974789916e-07,2.0,5.0
5.094837935174069e-07,2.0,5.0
5.097238895558223e-07,3.0,6.0
5.099639855942377e-07,3.0,5.0
5.10204081632653e-07,3.0,5.0
5.104441776710684e-07,2.0,5.0
5.106842737094837e-07,2.0,5.0
5.109243697478991e-07,2.0,5.0
5.111644657863145e-07,2.0,4.0
5.114045618247298e-07,3.0,4.0
5.116446578631452e-07,2.0,4.0
5.118847539015606e-07,2.0,4.0
5.121248499399759e-07,2.0,4.0
5.123649459783913e-07,2.0,4.0
5.126050420168067e-07,2.0,4.0
5.12845138055222e-07,1.0,4.0
5.130852340936374e-07,1.0,3.0
