Temps (s),CH2 (V),CH4 (V)
6.564225690276111e-08,-14.0,33.0
6.569027611044419e-08,-13.0,33.0
6.573829531812726e-08,-13.0,33.0
6.578631452581033e-08,-13.0,33.0
6.58343337334934e-08,-13.0,33.0
6.588235294117648e-08,-13.0,33.0
6.593037214885955e-08,-12.0,33.0
6.597839135654262e-08,-12.0,33.0
6.60264105642257e-08,-12.0,33.0
6.607442977190877e-08,-12.0,33.0
6.612244897959184e-08,-12.0,33.0
6.617046818727491e-08,-11.0,33.0
6.621848739495799e-08,-11.0,33.0
6.626650660264106e-08,-11.0,33.0
6.631452581032413e-08,-11.0,33.0
6.63625450180072e-08,-11.0,33.0
6.641056422569028e-08,-11.0,33.0
6.645858343337335e-08,-11.0,33.0
6.650660264105643e-08,-10.0,33.0
6.65546218487395e-08,-10.0,33.0
6.660264105642257e-08,-10.0,33.0
6.665066026410564e-08,-10.0,33.0
6.669867947178872e-08,-10.0,33.0
6.674669867947179e-08,-10.0,33.0
6.679471788715486e-08,-10.0,33.0
6.684273709483794e-08,-9.0,33.0
6.689075630252101e-08,-9.0,33.0
6.693877551020408e-08,-9.0,33.0
6.698679471788715e-08,-9.0,33.0
6.703481392557023e-08,-9.0,33.0
6.70828331332533e-08,-9.0,33.0
6.713085234093637e-08,-9.0,33.0
6.717887154861946e-08,-9.0,33.0
6.722689075630253e-08,-9.0,33.0
6.72749099639856e-08,-9.0,33.0
6.732292917166868e-08,-8.0,33.0
6.737094837935175e-08,-8.0,33.0
6.741896758703482e-08,-8.0,33.0
6.74669867947179e-08,-8.0,33.0
6.751500600240097e-08,-8.0,33.0
6.756302521008404e-08,-8.0,33.0
6.761104441776711e-08,-8.0,33.0
6.765906362545019e-08,-8.0,33.0
6.770708283313326e-08,-8.0,33.0
6.775510204081633e-08,-8.0,33.0
6.78031212484994e-08,-8.0,33.0
6.785114045618248e-08,-8.0,33.0
6.789915966386555e-08,-8.0,33.0
6.794717887154863e-08,-7.0,33.0
6.79951980792317e-08,-7.0,33.0
6.804321728691477e-08,-7.0,33.0
6.809123649459784e-08,-7.0,33.0
6.813925570228092e-08,-7.0,33.0
6.818727490996399e-08,-7.0,33.0
6.823529411764706e-08,-7.0,33.0
6.828331332533014e-08,-7.0,33.0
6.833133253301321e-08,-7.0,33.0
6.837935174069628e-08,-7.0,33.0
6.842737094837935e-08,-7.0,33.0
6.847539015606243e-08,-7.0,33.0
6.85234093637455e-08,-7.0,33.0
6.857142857142857e-08,-7.0,33.0
6.861944777911165e-08,-7.0,33.0
6.866746698679472e-08,-7.0,33.0
6.871548619447779e-08,-7.0,33.0
6.876350540216086e-08,-7.0,33.0
6.881152460984394e-08,-7.0,33.0
6.885954381752701e-08,-7.0,33.0
6.890756302521008e-08,-7.0,33.0
6.895558223289316e-08,-7.0,33.0
6.900360144057623e-08,-7.0,33.0
6.905162064825932e-08,-7.0,33.0
6.909963985594239e-08,-7.0,33.0
6.914765906362546e-08,-7.0,33.0
6.919567827130853e-08,-6.0,33.0
6.924369747899161e-08,-6.0,33.0
6.929171668667468e-08,-6.0,33.0
6.933973589435775e-08,-6.0,33.0
6.938775510204083e-08,-6.0,33.0
6.94357743097239e-08,-6.0,33.0
6.948379351740697e-08,-6.0,33.0
6.953181272509004e-08,-6.0,33.0
6.957983193277312e-08,-6.0,33.0
6.962785114045619e-08,-6.0,33.0
6.967587034813926e-08,-6.0,33.0
6.972388955582234e-08,-6.0,33.0
6.977190876350541e-08,-6.0,33.0
6.981992797118848e-08,-6.0,33.0
6.986794717887155e-08,-6.0,33.0
6.991596638655463e-08,-6.0,33.0
6.99639855942377e-08,-6.0,33.0
7.001200480192077e-08,-5.0,33.0
7.006002400960385e-08,-5.0,33.0
7.010804321728692e-08,-5.0,33.0
7.015606242496999e-08,-5.0,33.0
7.020408163265306e-08,-5.0,33.0
7.025210084033614e-08,-5.0,33.0
7.030012004801921e-08,-5.0,33.0
7.034813925570228e-08,-5.0,33.0
7.039615846338536e-08,-5.0,33.0
7.044417767106843e-08,-5.0,33.0
7.04921968787515e-08,-5.0,33.0
7.054021608643457e-08,-5.0,33.0
7.058823529411765e-08,-5.0,33.0
7.063625450180072e-08,-5.0,33.0
7.06842737094838e-08,-5.0,33.0
7.073229291716687e-08,-5.0,33.0
7.078031212484994e-08,-5.0,33.0
7.082833133253301e-08,-5.0,33.0
7.087635054021609e-08,-4.0,33.0
7.092436974789917e-08,-4.0,33.0
7.097238895558224e-08,-4.0,33.0
7.102040816326532e-08,-4.0,33.0
7.106842737094839e-08,-4.0,33.0
7.111644657863146e-08,-4.0,33.0
7.116446578631454e-08,-4.0,33.0
7.121248499399761e-08,-4.0,33.0
7.126050420168068e-08,-4.0,33.0
7.130852340936375e-08,-4.0,33.0
7.135654261704683e-08,-4.0,33.0
7.14045618247299e-08,-4.0,33.0
7.145258103241297e-08,-4.0,33.0
7.150060024009605e-08,-4.0,33.0
7.154861944777912e-08,-4.0,33.0
7.159663865546219e-08,-4.0,33.0
7.164465786314526e-08,-4.0,33.0
7.169267707082834e-08,-4.0,33.0
7.174069627851141e-08,-4.0,33.0
7.178871548619448e-08,-4.0,33.0
7.183673469387756e-08,-4.0,33.0
7.188475390156063e-08,-4.0,33.0
7.19327731092437e-08,-4.0,33.0
7.198079231692677e-08,-4.0,33.0
7.202881152460985e-08,-4.0,33.0
7.207683073229292e-08,-3.0,33.0
7.2124849939976e-08,-3.0,33.0
7.217286914765907e-08,-3.0,33.0
7.222088835534214e-08,-3.0,33.0
7.226890756302521e-08,-3.0,33.0
7.231692677070829e-08,-3.0,33.0
7.236494597839136e-08,-3.0,33.0
7.241296518607443e-08,-3.0,33.0
7.24609843937575e-08,-3.0,33.0
7.250900360144058e-08,-3.0,33.0
7.255702280912365e-08,-3.0,33.0
7.260504201680672e-08,-3.0,33.0
7.26530612244898e-08,-3.0,33.0
7.270108043217287e-08,-3.0,33.0
7.274909963985594e-08,-3.0,33.0
7.279711884753901e-08,-3.0,33.0
7.28451380552221e-08,-3.0,33.0
7.289315726290517e-08,-3.0,33.0
7.294117647058825e-08,-3.0,33.0
7.298919567827132e-08,-3.0,33.0
7.303721488595439e-08,-3.0,33.0
7.308523409363746e-08,-3.0,33.0
7.313325330132054e-08,-3.0,33.0
7.318127250900361e-08,-3.0,33.0
7.322929171668668e-08,-3.0,33.0
7.327731092436976e-08,-3.0,33.0
7.332533013205283e-08,-3.0,33.0
7.33733493397359e-08,-3.0,33.0
7.342136854741898e-08,-3.0,33.0
7.346938775510205e-08,-4.0,33.0
7.351740696278512e-08,-4.0,33.0
7.35654261704682e-08,-4.0,33.0
7.361344537815127e-08,-4.0,33.0
7.366146458583434e-08,-4.0,33.0
7.370948379351741e-08,-4.0,33.0
7.375750300120049e-08,-4.0,33.0
7.380552220888356e-08,-4.0,33.0
7.385354141656663e-08,-4.0,33.0
7.39015606242497e-08,-4.0,33.0
7.394957983193278e-08,-4.0,33.0
7.399759903961585e-08,-4.0,33.0
7.404561824729892e-08,-4.0,33.0
7.4093637454982e-08,-4.0,33.0
7.414165666266507e-08,-4.0,33.0
7.418967587034814e-08,-4.0,33.0
7.423769507803121e-08,-5.0,33.0
7.428571428571429e-08,-5.0,33.0
7.433373349339736e-08,-5.0,33.0
7.438175270108043e-08,-5.0,33.0
7.44297719087635e-08,-5.0,33.0
7.447779111644658e-08,-5.0,33.0
7.452581032412965e-08,-5.0,33.0
7.457382953181272e-08,-5.0,33.0
7.46218487394958e-08,-5.0,33.0
7.466986794717887e-08,-5.0,33.0
7.471788715486196e-08,-5.0,33.0
7.476590636254503e-08,-5.0,33.0
7.48139255702281e-08,-5.0,33.0
7.486194477791118e-08,-5.0,33.0
7.490996398559425e-08,-5.0,33.0
7.495798319327732e-08,-5.0,33.0
7.50060024009604e-08,-5.0,33.0
7.505402160864347e-08,-5.0,33.0
7.510204081632654e-08,-5.0,33.0
7.515006002400961e-08,-6.0,33.0
7.519807923169269e-08,-6.0,33.0
7.524609843937576e-08,-6.0,33.0
7.529411764705883e-08,-6.0,33.0
7.53421368547419e-08,-6.0,33.0
7.539015606242498e-08,-6.0,33.0
7.543817527010805e-08,-6.0,33.0
7.548619447779112e-08,-6.0,33.0
7.55342136854742e-08,-6.0,33.0
7.558223289315727e-08,-6.0,33.0
7.563025210084034e-08,-6.0,33.0
7.567827130852341e-08,-6.0,33.0
7.572629051620649e-08,-6.0,33.0
7.577430972388956e-08,-6.0,33.0
7.582232893157263e-08,-6.0,33.0
7.58703481392557e-08,-6.0,33.0
7.591836734693878e-08,-6.0,33.0
7.596638655462185e-08,-6.0,33.0
7.601440576230492e-08,-6.0,33.0
7.6062424969988e-08,-6.0,33.0
7.611044417767107e-08,-6.0,33.0
7.615846338535414e-08,-7.0,33.0
7.620648259303722e-08,-7.0,33.0
7.625450180072029e-08,-7.0,33.0
7.630252100840336e-08,-7.0,33.0
7.635054021608644e-08,-7.0,33.0
7.639855942376951e-08,-7.0,33.0
7.644657863145258e-08,-7.0,33.0
7.649459783913565e-08,-7.0,33.0
7.654261704681873e-08,-7.0,33.0
7.65906362545018e-08,-7.0,33.0
7.663865546218489e-08,-7.0,33.0
7.668667466986796e-08,-7.0,33.0
7.673469387755103e-08,-7.0,33.0
7.67827130852341e-08,-7.0,33.0
7.683073229291718e-08,-7.0,33.0
7.687875150060025e-08,-7.0,33.0
7.692677070828332e-08,-7.0,33.0
7.69747899159664e-08,-7.0,33.0
7.702280912364947e-08,-7.0,33.0
7.707082833133254e-08,-7.0,33.0
7.711884753901561e-08,-7.0,33.0
7.716686674669869e-08,-7.0,33.0
7.721488595438176e-08,-6.0,33.0
7.726290516206483e-08,-6.0,33.0
7.73109243697479e-08,-6.0,33.0
7.735894357743098e-08,-6.0,33.0
7.740696278511405e-08,-6.0,33.0
7.745498199279712e-08,-6.0,33.0
7.75030012004802e-08,-6.0,33.0
7.755102040816327e-08,-6.0,33.0
7.759903961584634e-08,-6.0,33.0
7.764705882352942e-08,-6.0,33.0
7.769507803121249e-08,-6.0,33.0
7.774309723889556e-08,-6.0,33.0
7.779111644657864e-08,-6.0,33.0
7.783913565426171e-08,-6.0,33.0
7.788715486194478e-08,-6.0,33.0
7.793517406962785e-08,-6.0,33.0
7.798319327731093e-08,-6.0,33.0
7.8031212484994e-08,-5.0,33.0
7.807923169267707e-08,-5.0,33.0
7.812725090036015e-08,-5.0,33.0
7.817527010804322e-08,-5.0,33.0
7.822328931572629e-08,-5.0,33.0
7.827130852340936e-08,-5.0,33.0
7.831932773109244e-08,-5.0,33.0
7.836734693877551e-08,-5.0,33.0
7.841536614645858e-08,-5.0,33.0
7.846338535414166e-08,-5.0,33.0
7.851140456182474e-08,-5.0,33.0
7.855942376950781e-08,-5.0,33.0
7.860744297719089e-08,-4.0,33.0
7.865546218487396e-08,-4.0,33.0
7.870348139255703e-08,-4.0,33.0
7.87515006002401e-08,-4.0,33.0
7.879951980792318e-08,-4.0,33.0
7.884753901560625e-08,-4.0,33.0
7.889555822328933e-08,-4.0,33.0
7.89435774309724e-08,-4.0,33.0
7.899159663865547e-08,-4.0,33.0
7.903961584633854e-08,-4.0,33.0
7.908763505402162e-08,-3.0,33.0
7.913565426170469e-08,-3.0,33.0
7.918367346938776e-08,-3.0,33.0
7.923169267707084e-08,-3.0,33.0
7.927971188475391e-08,-3.0,33.0
7.932773109243698e-08,-3.0,33.0
7.937575030012005e-08,-3.0,33.0
7.942376950780313e-08,-3.0,33.0
7.94717887154862e-08,-3.0,33.0
7.951980792316927e-08,-3.0,33.0
7.956782713085235e-08,-2.0,33.0
7.961584633853542e-08,-2.0,33.0
7.966386554621849e-08,-2.0,33.0
7.971188475390156e-08,-2.0,33.0
7.975990396158464e-08,-2.0,33.0
7.980792316926771e-08,-2.0,33.0
7.985594237695078e-08,-2.0,33.0
7.990396158463386e-08,-2.0,33.0
7.995198079231693e-08,-2.0,33.0
8e-08,-2.0,33.0
8.004801920768307e-08,-1.0,33.0
8.009603841536615e-08,-1.0,33.0
8.014405762304922e-08,-1.0,33.0
8.019207683073229e-08,-1.0,33.0
8.024009603841537e-08,-1.0,33.0
8.028811524609844e-08,-1.0,33.0
8.033613445378151e-08,-1.0,33.0
8.03841536614646e-08,-1.0,33.0
8.043217286914767e-08,-1.0,33.0
8.048019207683074e-08,-1.0,33.0
8.052821128451382e-08,-1.0,33.0
8.057623049219689e-08,0.0,33.0
8.062424969987996e-08,0.0,33.0
8.067226890756304e-08,0.0,33.0
8.072028811524611e-08,0.0,33.0
8.076830732292918e-08,0.0,33.0
8.081632653061225e-08,0.0,33.0
8.086434573829533e-08,0.0,33.0
8.09123649459784e-08,0.0,33.0
8.096038415366147e-08,0.0,33.0
8.100840336134455e-08,0.0,33.0
8.105642256902762e-08,0.0,33.0
8.110444177671069e-08,0.0,33.0
8.115246098439376e-08,0.0,33.0
8.120048019207684e-08,0.0,33.0
8.124849939975991e-08,0.0,33.0
8.129651860744298e-08,0.0,33.0
8.134453781512606e-08,0.0,33.0
8.139255702280913e-08,1.0,33.0
8.14405762304922e-08,1.0,33.0
8.148859543817527e-08,1.0,33.0
8.153661464585835e-08,1.0,33.0
8.158463385354142e-08,1.0,33.0
8.16326530612245e-08,1.0,33.0
8.168067226890757e-08,1.0,33.0
8.172869147659064e-08,1.0,33.0
8.177671068427371e-08,1.0,33.0
8.182472989195678e-08,1.0,33.0
8.187274909963986e-08,1.0,33.0
8.192076830732293e-08,1.0,33.0
8.1968787515006e-08,1.0,33.0
8.201680672268908e-08,1.0,33.0
8.206482593037215e-08,1.0,33.0
8.211284513805522e-08,1.0,33.0
8.21608643457383e-08,1.0,33.0
8.220888355342137e-08,1.0,33.0
8.225690276110444e-08,1.0,33.0
8.230492196878753e-08,1.0,33.0
8.23529411764706e-08,1.0,33.0
8.240096038415367e-08,1.0,33.0
8.244897959183675e-08,1.0,33.0
8.249699879951982e-08,1.0,33.0
8.254501800720289e-08,1.0,33.0
8.259303721488596e-08,0.0,33.0
8.264105642256904e-08,0.0,33.0
8.268907563025211e-08,0.0,33.0
8.273709483793518e-08,0.0,33.0
8.278511404561826e-08,0.0,33.0
8.283313325330133e-08,0.0,33.0
8.28811524609844e-08,0.0,33.0
8.292917166866747e-08,0.0,33.0
8.297719087635055e-08,0.0,33.0
8.302521008403362e-08,0.0,33.0
8.30732292917167e-08,0.0,33.0
8.312124849939977e-08,0.0,33.0
8.316926770708284e-08,0.0,33.0
8.321728691476591e-08,0.0,33.0
8.326530612244899e-08,0.0,33.0
8.331332533013206e-08,0.0,33.0
8.336134453781513e-08,0.0,33.0
8.34093637454982e-08,-1.0,33.0
8.345738295318128e-08,-1.0,33.0
8.350540216086435e-08,-1.0,33.0
8.355342136854742e-08,-1.0,33.0
8.36014405762305e-08,-1.0,33.0
8.364945978391357e-08,-1.0,33.0
8.369747899159664e-08,-1.0,33.0
8.374549819927971e-08,-1.0,33.0
8.379351740696279e-08,-1.0,33.0
8.384153661464586e-08,-1.0,33.0
8.388955582232893e-08,-1.0,33.0
8.3937575030012e-08,-1.0,33.0
8.398559423769508e-08,-1.0,33.0
8.403361344537815e-08,-1.0,33.0
8.408163265306122e-08,-2.0,33.0
8.41296518607443e-08,-2.0,33.0
8.417767106842738e-08,-2.0,33.0
8.422569027611046e-08,-2.0,33.0
8.427370948379353e-08,-2.0,33.0
8.43217286914766e-08,-2.0,33.0
8.436974789915967e-08,-2.0,33.0
8.441776710684275e-08,-2.0,33.0
8.446578631452582e-08,-2.0,33.0
8.45138055222089e-08,-2.0,33.0
8.456182472989197e-08,-2.0,33.0
8.460984393757504e-08,-2.0,33.0
8.465786314525811e-08,-2.0,33.0
8.470588235294119e-08,-3.0,33.0
8.475390156062426e-08,-3.0,33.0
8.480192076830733e-08,-3.0,33.0
8.48499399759904e-08,-3.0,33.0
8.489795918367348e-08,-3.0,33.0
8.494597839135655e-08,-3.0,33.0
8.499399759903962e-08,-3.0,33.0
8.50420168067227e-08,-3.0,33.0
8.509003601440577e-08,-3.0,33.0
8.513805522208884e-08,-3.0,33.0
8.518607442977191e-08,-3.0,33.0
8.523409363745499e-08,-3.0,33.0
8.528211284513806e-08,-3.0,33.0
8.533013205282113e-08,-3.0,33.0
8.53781512605042e-08,-3.0,33.0
8.542617046818728e-08,-3.0,33.0
8.547418967587035e-08,-3.0,33.0
8.552220888355342e-08,-4.0,33.0
8.55702280912365e-08,-4.0,33.0
8.561824729891957e-08,-4.0,33.0
8.566626650660264e-08,-4.0,33.0
8.571428571428572e-08,-4.0,33.0
8.576230492196879e-08,-4.0,33.0
8.581032412965186e-08,-4.0,33.0
8.585834333733493e-08,-4.0,33.0
8.590636254501801e-08,-4.0,33.0
8.595438175270108e-08,-4.0,33.0
8.600240096038415e-08,-4.0,33.0
8.605042016806724e-08,-4.0,33.0
8.609843937575031e-08,-4.0,33.0
8.614645858343339e-08,-4.0,33.0
8.619447779111646e-08,-4.0,33.0
8.624249699879953e-08,-4.0,33.0
8.62905162064826e-08,-4.0,33.0
8.633853541416568e-08,-4.0,33.0
8.638655462184875e-08,-4.0,33.0
8.643457382953182e-08,-4.0,33.0
8.64825930372149e-08,-4.0,33.0
8.653061224489797e-08,-4.0,33.0
8.657863145258104e-08,-4.0,33.0
8.662665066026411e-08,-4.0,33.0
8.667466986794719e-08,-4.0,33.0
8.672268907563026e-08,-4.0,33.0
8.677070828331333e-08,-4.0,33.0
8.68187274909964e-08,-4.0,33.0
8.686674669867948e-08,-4.0,33.0
8.691476590636255e-08,-4.0,33.0
8.696278511404562e-08,-4.0,33.0
8.70108043217287e-08,-4.0,33.0
8.705882352941177e-08,-4.0,33.0
8.710684273709484e-08,-4.0,33.0
8.715486194477792e-08,-4.0,33.0
8.720288115246099e-08,-4.0,33.0
8.725090036014406e-08,-4.0,33.0
8.729891956782713e-08,-4.0,33.0
8.734693877551021e-08,-4.0,33.0
8.739495798319328e-08,-4.0,33.0
8.744297719087635e-08,-4.0,33.0
8.749099639855943e-08,-4.0,33.0
8.75390156062425e-08,-4.0,33.0
8.758703481392557e-08,-4.0,33.0
8.763505402160865e-08,-4.0,33.0
8.768307322929172e-08,-4.0,33.0
8.773109243697479e-08,-4.0,33.0
8.777911164465786e-08,-3.0,33.0
8.782713085234094e-08,-3.0,33.0
8.787515006002401e-08,-3.0,33.0
8.792316926770708e-08,-3.0,33.0
8.797118847539017e-08,-3.0,33.0
8.801920768307324e-08,-3.0,33.0
8.806722689075631e-08,-3.0,33.0
8.811524609843939e-08,-3.0,33.0
8.816326530612246e-08,-3.0,33.0
8.821128451380553e-08,-3.0,33.0
8.82593037214886e-08,-3.0,33.0
8.830732292917168e-08,-3.0,33.0
8.835534213685475e-08,-3.0,33.0
8.840336134453782e-08,-3.0,33.0
8.84513805522209e-08,-3.0,33.0
8.849939975990397e-08,-3.0,33.0
8.854741896758704e-08,-3.0,33.0
8.859543817527012e-08,-3.0,33.0
8.864345738295319e-08,-3.0,33.0
8.869147659063626e-08,-3.0,33.0
8.873949579831934e-08,-2.0,33.0
8.878751500600241e-08,-2.0,33.0
8.883553421368548e-08,-2.0,33.0
8.888355342136855e-08,-2.0,33.0
8.893157262905163e-08,-2.0,33.0
8.89795918367347e-08,-2.0,33.0
8.902761104441777e-08,-2.0,33.0
8.907563025210085e-08,-2.0,33.0
8.912364945978392e-08,-2.0,33.0
8.917166866746699e-08,-2.0,33.0
8.921968787515006e-08,-2.0,33.0
8.926770708283314e-08,-2.0,33.0
8.931572629051621e-08,-2.0,33.0
8.936374549819928e-08,-2.0,33.0
8.941176470588236e-08,-2.0,33.0
8.945978391356543e-08,-2.0,33.0
8.95078031212485e-08,-2.0,33.0
8.955582232893157e-08,-2.0,33.0
8.960384153661465e-08,-2.0,33.0
8.965186074429772e-08,-2.0,33.0
8.969987995198079e-08,-2.0,33.0
8.974789915966387e-08,-2.0,33.0
8.979591836734694e-08,-1.0,33.0
8.984393757503002e-08,-1.0,33.0
8.98919567827131e-08,-1.0,33.0
8.993997599039617e-08,-1.0,33.0
8.998799519807924e-08,-1.0,33.0
9.003601440576232e-08,-1.0,33.0
9.008403361344539e-08,-1.0,33.0
9.013205282112846e-08,-1.0,33.0
9.018007202881154e-08,-1.0,33.0
9.022809123649461e-08,-1.0,33.0
9.027611044417768e-08,-1.0,33.0
9.032412965186075e-08,-1.0,33.0
9.037214885954383e-08,-1.0,33.0
9.04201680672269e-08,-1.0,33.0
9.046818727490997e-08,-1.0,33.0
9.051620648259305e-08,-1.0,33.0
9.056422569027612e-08,-1.0,33.0
9.061224489795919e-08,-1.0,33.0
9.066026410564226e-08,-1.0,33.0
9.070828331332534e-08,-1.0,33.0
9.075630252100841e-08,-1.0,33.0
9.080432172869148e-08,-1.0,33.0
9.085234093637456e-08,-1.0,33.0
9.090036014405763e-08,-1.0,33.0
9.09483793517407e-08,-1.0,33.0
9.099639855942377e-08,-1.0,33.0
9.104441776710685e-08,-1.0,33.0
9.109243697478992e-08,-1.0,33.0
9.114045618247299e-08,-1.0,33.0
9.118847539015607e-08,-1.0,33.0
9.123649459783914e-08,-1.0,33.0
9.128451380552221e-08,-1.0,33.0
9.133253301320528e-08,-1.0,33.0
9.138055222088836e-08,-1.0,33.0
9.142857142857143e-08,-1.0,33.0
9.14765906362545e-08,-1.0,33.0
9.152460984393758e-08,-1.0,33.0
9.157262905162065e-08,-1.0,33.0
9.162064825930372e-08,-1.0,33.0
9.16686674669868e-08,-1.0,33.0
9.171668667466987e-08,-1.0,33.0
9.176470588235295e-08,-1.0,33.0
9.181272509003603e-08,-1.0,33.0
9.18607442977191e-08,-1.0,33.0
9.190876350540217e-08,-1.0,33.0
9.195678271308525e-08,-1.0,33.0
9.200480192076832e-08,-1.0,33.0
9.205282112845139e-08,-1.0,33.0
9.210084033613446e-08,-1.0,33.0
9.214885954381754e-08,-1.0,33.0
9.219687875150061e-08,-1.0,33.0
9.224489795918368e-08,-1.0,33.0
9.229291716686676e-08,-1.0,33.0
9.234093637454983e-08,-1.0,33.0
9.23889555822329e-08,-1.0,33.0
9.243697478991597e-08,-1.0,33.0
9.248499399759905e-08,-1.0,33.0
9.253301320528212e-08,-1.0,33.0
9.258103241296519e-08,-1.0,33.0
9.262905162064827e-08,-1.0,33.0
9.267707082833134e-08,-1.0,33.0
9.272509003601441e-08,-1.0,33.0
9.277310924369748e-08,-1.0,33.0
9.282112845138056e-08,-1.0,33.0
9.286914765906363e-08,-1.0,33.0
9.29171668667467e-08,-1.0,33.0
9.296518607442978e-08,-2.0,33.0
9.301320528211285e-08,-2.0,33.0
9.306122448979592e-08,-2.0,33.0
9.3109243697479e-08,-2.0,33.0
9.315726290516207e-08,-2.0,33.0
9.320528211284514e-08,-2.0,33.0
9.325330132052821e-08,-2.0,33.0
9.330132052821129e-08,-2.0,33.0
9.334933973589436e-08,-2.0,33.0
9.339735894357743e-08,-2.0,33.0
9.34453781512605e-08,-2.0,33.0
9.349339735894358e-08,-2.0,33.0
9.354141656662665e-08,-2.0,33.0
9.358943577430972e-08,-2.0,33.0
9.363745498199281e-08,-2.0,33.0
9.368547418967588e-08,-2.0,33.0
9.373349339735896e-08,-2.0,33.0
9.378151260504203e-08,-2.0,33.0
9.38295318127251e-08,-2.0,33.0
9.387755102040817e-08,-2.0,33.0
9.392557022809125e-08,-2.0,33.0
9.397358943577432e-08,-2.0,33.0
9.402160864345739e-08,-2.0,33.0
9.406962785114047e-08,-2.0,33.0
9.411764705882354e-08,-2.0,33.0
9.416566626650661e-08,-2.0,33.0
9.421368547418968e-08,-2.0,33.0
9.426170468187276e-08,-2.0,33.0
9.430972388955583e-08,-2.0,33.0
9.43577430972389e-08,-2.0,33.0
9.440576230492198e-08,-2.0,33.0
9.445378151260505e-08,-2.0,33.0
9.450180072028812e-08,-2.0,33.0
9.45498199279712e-08,-2.0,33.0
9.459783913565427e-08,-2.0,33.0
9.464585834333734e-08,-2.0,33.0
9.469387755102041e-08,-2.0,33.0
9.474189675870349e-08,-2.0,33.0
9.478991596638656e-08,-2.0,33.0
9.483793517406963e-08,-2.0,33.0
9.48859543817527e-08,-1.0,33.0
9.493397358943578e-08,-2.0,33.0
9.498199279711885e-08,-1.0,33.0
9.503001200480192e-08,-1.0,33.0
9.5078031212485e-08,-1.0,33.0
9.512605042016807e-08,-1.0,33.0
9.517406962785114e-08,-1.0,33.0
9.522208883553422e-08,-1.0,33.0
9.527010804321729e-08,-1.0,33.0
9.531812725090036e-08,-1.0,33.0
9.536614645858343e-08,-1.0,33.0
9.541416566626651e-08,-1.0,33.0
9.546218487394958e-08,-1.0,33.0
9.551020408163267e-08,-1.0,33.0
9.555822328931574e-08,-1.0,33.0
9.560624249699881e-08,-1.0,33.0
9.565426170468189e-08,-1.0,33.0
9.570228091236496e-08,-1.0,33.0
9.575030012004803e-08,-1.0,33.0
9.57983193277311e-08,-1.0,33.0
9.584633853541418e-08,-1.0,33.0
9.589435774309725e-08,-1.0,33.0
9.594237695078032e-08,-1.0,33.0
9.59903961584634e-08,-1.0,33.0
9.603841536614647e-08,-1.0,33.0
9.608643457382954e-08,-1.0,33.0
9.613445378151261e-08,-1.0,33.0
9.618247298919569e-08,-1.0,33.0
9.623049219687876e-08,-1.0,33.0
9.627851140456183e-08,-1.0,33.0
9.63265306122449e-08,-1.0,33.0
9.637454981992798e-08,-1.0,33.0
9.642256902761105e-08,-1.0,33.0
9.647058823529412e-08,-1.0,33.0
9.65186074429772e-08,-1.0,33.0
9.656662665066027e-08,-1.0,33.0
9.661464585834334e-08,0.0,33.0
9.666266506602642e-08,0.0,33.0
9.671068427370949e-08,0.0,33.0
9.675870348139256e-08,0.0,33.0
9.680672268907563e-08,0.0,33.0
9.685474189675871e-08,0.0,33.0
9.690276110444178e-08,0.0,33.0
9.695078031212485e-08,0.0,33.0
9.699879951980793e-08,0.0,33.0
9.7046818727491e-08,0.0,33.0
9.709483793517407e-08,0.0,33.0
9.714285714285714e-08,0.0,33.0
9.719087635054022e-08,0.0,33.0
9.723889555822329e-08,0.0,33.0
9.728691476590636e-08,0.0,33.0
9.733493397358944e-08,0.0,33.0
9.738295318127251e-08,0.0,33.0
9.74309723889556e-08,0.0,33.0
9.747899159663867e-08,0.0,33.0
9.752701080432174e-08,1.0,33.0
9.757503001200481e-08,1.0,33.0
9.762304921968789e-08,1.0,33.0
9.767106842737096e-08,1.0,33.0
9.771908763505403e-08,1.0,33.0
9.77671068427371e-08,1.0,33.0
9.781512605042018e-08,1.0,33.0
9.786314525810325e-08,1.0,33.0
9.791116446578632e-08,1.0,33.0
9.79591836734694e-08,1.0,33.0
9.800720288115247e-08,1.0,33.0
9.805522208883554e-08,1.0,33.0
9.810324129651862e-08,1.0,33.0
9.815126050420169e-08,1.0,33.0
9.819927971188476e-08,1.0,33.0
9.824729891956783e-08,1.0,33.0
9.829531812725091e-08,1.0,33.0
9.834333733493398e-08,1.0,33.0
9.839135654261705e-08,1.0,33.0
9.843937575030013e-08,1.0,33.0
9.84873949579832e-08,2.0,33.0
9.853541416566627e-08,2.0,33.0
9.858343337334935e-08,2.0,33.0
9.863145258103242e-08,2.0,33.0
9.867947178871549e-08,2.0,33.0
9.872749099639856e-08,2.0,33.0
9.877551020408164e-08,2.0,33.0
9.882352941176471e-08,2.0,33.0
9.887154861944778e-08,2.0,33.0
9.891956782713086e-08,2.0,33.0
9.896758703481393e-08,2.0,33.0
9.9015606242497e-08,2.0,33.0
9.906362545018007e-08,2.0,33.0
9.911164465786315e-08,2.0,33.0
9.915966386554622e-08,2.0,33.0
9.920768307322929e-08,2.0,33.0
9.925570228091237e-08,2.0,33.0
9.930372148859545e-08,2.0,33.0
9.935174069627852e-08,2.0,33.0
9.93997599039616e-08,2.0,33.0
9.944777911164467e-08,2.0,33.0
