Temps (s),CH2 (V),CH3 (V),CH4 (V)
2.7202881152460984e-06,61.0,-43.0,4.0
2.722689075630252e-06,61.0,-43.0,4.0
2.7250900360144057e-06,62.0,-43.0,4.0
2.727490996398559e-06,61.0,-43.0,4.0
2.729891956782713e-06,62.0,-43.0,5.0
2.7322929171668665e-06,62.0,-42.0,5.0
2.7346938775510203e-06,61.0,-42.0,4.0
2.737094837935174e-06,62.0,-44.0,5.0
2.7394957983193276e-06,62.0,-42.0,4.0
2.7418967587034815e-06,61.0,-42.0,4.0
2.744297719087635e-06,61.0,-43.0,4.0
2.7466986794717887e-06,62.0,-43.0,5.0
2.749099639855942e-06,63.0,-42.0,5.0
2.751500600240096e-06,62.0,-43.0,4.0
2.7539015606242495e-06,61.0,-43.0,5.0
2.7563025210084033e-06,62.0,-43.0,5.0
2.7587034813925568e-06,62.0,-44.0,4.0
2.7611044417767106e-06,61.0,-42.0,5.0
2.763505402160864e-06,61.0,-43.0,5.0
2.765906362545018e-06,63.0,-43.0,4.0
2.7683073229291718e-06,61.0,-42.0,4.0
2.770708283313325e-06,62.0,-44.0,5.0
2.773109243697479e-06,62.0,-43.0,5.0
2.7755102040816325e-06,62.0,-43.0,4.0
2.7779111644657863e-06,62.0,-42.0,4.0
2.7803121248499398e-06,62.0,-42.0,5.0
2.7827130852340936e-06,62.0,-42.0,4.0
2.785114045618247e-06,61.0,-42.0,4.0
2.787515006002401e-06,61.0,-43.0,5.0
2.7899159663865544e-06,62.0,-43.0,5.0
2.792316926770708e-06,62.0,-43.0,4.0
2.7947178871548616e-06,61.0,-43.0,4.0
2.7971188475390155e-06,62.0,-43.0,5.0
2.7995198079231694e-06,62.0,-43.0,5.0
2.801920768307323e-06,62.0,-42.0,5.0
2.8043217286914766e-06,62.0,-42.0,4.0
2.80672268907563e-06,62.0,-43.0,5.0
2.809123649459784e-06,61.0,-43.0,5.0
2.8115246098439374e-06,61.0,-42.0,4.0
2.8139255702280912e-06,61.0,-43.0,5.0
2.8163265306122447e-06,61.0,-43.0,5.0
2.8187274909963985e-06,61.0,-43.0,5.0
2.821128451380552e-06,62.0,-43.0,5.0
2.823529411764706e-06,63.0,-42.0,5.0
2.8259303721488592e-06,62.0,-43.0,4.0
2.828331332533013e-06,62.0,-42.0,4.0
2.830732292917167e-06,61.0,-42.0,5.0
2.8331332533013204e-06,61.0,-43.0,4.0
2.8355342136854742e-06,61.0,-43.0,5.0
2.8379351740696277e-06,62.0,-42.0,5.0
2.8403361344537815e-06,62.0,-42.0,5.0
2.842737094837935e-06,62.0,-42.0,4.0
2.845138055222089e-06,62.0,-42.0,4.0
2.8475390156062423e-06,62.0,-43.0,5.0
2.849939975990396e-06,62.0,-43.0,4.0
2.8523409363745495e-06,61.0,-42.0,4.0
2.8547418967587034e-06,62.0,-43.0,4.0
2.857142857142857e-06,62.0,-43.0,5.0
2.8595438175270107e-06,61.0,-43.0,5.0
2.8619447779111645e-06,61.0,-43.0,4.0
2.864345738295318e-06,62.0,-42.0,4.0
2.866746698679472e-06,62.0,-44.0,5.0
2.8691476590636253e-06,61.0,-43.0,4.0
2.871548619447779e-06,60.0,-43.0,3.0
2.8739495798319326e-06,62.0,-43.0,4.0
2.8763505402160864e-06,61.0,-43.0,5.0
2.87875150060024e-06,62.0,-42.0,5.0
2.8811524609843937e-06,62.0,-43.0,5.0
2.883553421368547e-06,63.0,-43.0,5.0
2.885954381752701e-06,62.0,-43.0,4.0
2.8883553421368544e-06,63.0,-43.0,4.0
2.8907563025210083e-06,60.0,-42.0,5.0
2.893157262905162e-06,62.0,-43.0,5.0
2.8955582232893156e-06,61.0,-42.0,5.0
2.8979591836734694e-06,62.0,-43.0,5.0
2.900360144057623e-06,61.0,-42.0,4.0
2.9027611044417767e-06,61.0,-43.0,4.0
2.90516206482593e-06,62.0,-42.0,6.0
2.907563025210084e-06,62.0,-43.0,5.0
2.9099639855942374e-06,62.0,-42.0,5.0
2.9123649459783913e-06,62.0,-43.0,4.0
2.9147659063625447e-06,62.0,-43.0,4.0
2.9171668667466986e-06,61.0,-43.0,4.0
2.9195678271308524e-06,62.0,-42.0,5.0
2.921968787515006e-06,62.0,-43.0,5.0
2.9243697478991597e-06,61.0,-42.0,6.0
2.926770708283313e-06,61.0,-43.0,4.0
2.929171668667467e-06,61.0,-43.0,5.0
2.9315726290516205e-06,61.0,-43.0,5.0
2.9339735894357743e-06,61.0,-43.0,4.0
2.9363745498199277e-06,62.0,-43.0,5.0
2.9387755102040816e-06,61.0,-42.0,4.0
2.941176470588235e-06,62.0,-44.0,4.0
2.943577430972389e-06,60.0,-44.0,4.0
2.9459783913565423e-06,62.0,-43.0,5.0
2.948379351740696e-06,62.0,-43.0,4.0
2.95078031212485e-06,61.0,-44.0,4.0
2.9531812725090035e-06,61.0,-42.0,4.0
2.9555822328931573e-06,61.0,-43.0,5.0
2.9579831932773108e-06,61.0,-42.0,5.0
2.9603841536614646e-06,61.0,-43.0,5.0
2.962785114045618e-06,61.0,-42.0,4.0
2.965186074429772e-06,61.0,-43.0,5.0
2.9675870348139253e-06,62.0,-43.0,5.0
2.969987995198079e-06,62.0,-43.0,5.0
2.9723889555822326e-06,61.0,-43.0,4.0
2.9747899159663865e-06,61.0,-43.0,5.0
2.97719087635054e-06,61.0,-42.0,6.0
2.9795918367346938e-06,61.0,-44.0,5.0
2.9819927971188476e-06,61.0,-42.0,5.0
2.984393757503001e-06,61.0,-43.0,5.0
2.986794717887155e-06,61.0,-43.0,4.0
2.9891956782713084e-06,61.0,-44.0,5.0
2.9915966386554622e-06,62.0,-42.0,4.0
2.9939975990396156e-06,63.0,-42.0,5.0
2.9963985594237695e-06,62.0,-42.0,4.0
2.998799519807923e-06,62.0,-43.0,5.0
3.001200480192077e-06,61.0,-42.0,4.0
3.0036014405762302e-06,61.0,-43.0,4.0
3.006002400960384e-06,58.0,-43.0,4.0
3.0084033613445375e-06,50.0,-43.0,4.0
3.0108043217286914e-06,35.0,-42.0,4.0
3.0132052821128452e-06,26.0,-42.0,5.0
3.0156062424969987e-06,37.0,-43.0,5.0
3.0180072028811525e-06,51.0,-42.0,5.0
3.020408163265306e-06,59.0,-42.0,5.0
3.02280912364946e-06,63.0,-43.0,4.0
3.0252100840336132e-06,67.0,-42.0,5.0
3.027611044417767e-06,71.0,-44.0,5.0
3.0300120048019205e-06,70.0,-43.0,4.0
3.0324129651860744e-06,66.0,-42.0,5.0
3.034813925570228e-06,64.0,-43.0,5.0
3.0372148859543817e-06,63.0,-43.0,5.0
3.039615846338535e-06,62.0,-42.0,5.0
3.042016806722689e-06,61.0,-42.0,5.0
3.044417767106843e-06,60.0,-43.0,4.0
3.0468187274909963e-06,61.0,-44.0,4.0
3.04921968787515e-06,61.0,-42.0,5.0
3.0516206482593035e-06,62.0,-43.0,4.0
3.0540216086434574e-06,62.0,-43.0,4.0
3.056422569027611e-06,62.0,-43.0,4.0
3.0588235294117647e-06,62.0,-44.0,4.0
3.061224489795918e-06,63.0,-42.0,5.0
3.063625450180072e-06,63.0,-44.0,6.0
3.0660264105642254e-06,62.0,-43.0,5.0
3.0684273709483793e-06,62.0,-43.0,4.0
3.0708283313325327e-06,62.0,-43.0,5.0
3.0732292917166866e-06,62.0,-43.0,5.0
3.0756302521008404e-06,61.0,-43.0,5.0
3.078031212484994e-06,62.0,-43.0,5.0
3.0804321728691477e-06,62.0,-43.0,5.0
3.082833133253301e-06,61.0,-43.0,4.0
3.085234093637455e-06,62.0,-44.0,4.0
3.0876350540216084e-06,62.0,-42.0,5.0
3.0900360144057623e-06,61.0,-43.0,5.0
3.0924369747899157e-06,62.0,-43.0,4.0
3.0948379351740696e-06,62.0,-42.0,4.0
3.097238895558223e-06,62.0,-43.0,3.0
3.099639855942377e-06,62.0,-43.0,4.0
3.1020408163265303e-06,62.0,-43.0,5.0
3.104441776710684e-06,62.0,-43.0,5.0
3.106842737094838e-06,62.0,-43.0,4.0
3.1092436974789914e-06,62.0,-44.0,4.0
3.1116446578631453e-06,62.0,-43.0,5.0
3.1140456182472987e-06,63.0,-43.0,5.0
3.1164465786314526e-06,62.0,-43.0,4.0
3.118847539015606e-06,62.0,-42.0,4.0
3.12124849939976e-06,63.0,-43.0,5.0
3.1236494597839133e-06,62.0,-43.0,5.0
3.126050420168067e-06,62.0,-43.0,4.0
3.1284513805522206e-06,62.0,-43.0,4.0
3.1308523409363745e-06,62.0,-43.0,5.0
3.133253301320528e-06,62.0,-43.0,5.0
3.1356542617046818e-06,62.0,-43.0,5.0
3.1380552220888356e-06,62.0,-44.0,5.0
3.140456182472989e-06,61.0,-43.0,4.0
3.142857142857143e-06,63.0,-43.0,5.0
3.1452581032412963e-06,62.0,-42.0,5.0
3.14765906362545e-06,63.0,-44.0,5.0
3.1500600240096036e-06,62.0,-43.0,5.0
3.1524609843937575e-06,63.0,-43.0,5.0
3.154861944777911e-06,63.0,-44.0,4.0
3.1572629051620648e-06,63.0,-43.0,5.0
3.159663865546218e-06,62.0,-43.0,5.0
3.162064825930372e-06,62.0,-43.0,4.0
3.1644657863145255e-06,62.0,-43.0,5.0
3.1668667466986793e-06,62.0,-43.0,4.0
3.169267707082833e-06,63.0,-43.0,4.0
3.1716686674669866e-06,61.0,-43.0,3.0
3.1740696278511405e-06,62.0,-44.0,4.0
3.176470588235294e-06,62.0,-43.0,5.0
3.1788715486194478e-06,62.0,-43.0,5.0
3.1812725090036012e-06,62.0,-43.0,4.0
3.183673469387755e-06,62.0,-42.0,4.0
3.1860744297719085e-06,62.0,-43.0,4.0
3.1884753901560624e-06,62.0,-44.0,4.0
3.190876350540216e-06,62.0,-43.0,5.0
3.1932773109243696e-06,62.0,-43.0,5.0
3.195678271308523e-06,62.0,-43.0,4.0
3.198079231692677e-06,63.0,-42.0,5.0
3.200480192076831e-06,62.0,-42.0,6.0
3.2028811524609842e-06,62.0,-43.0,5.0
3.205282112845138e-06,62.0,-43.0,5.0
3.2076830732292915e-06,62.0,-43.0,4.0
3.2100840336134454e-06,62.0,-43.0,4.0
3.212484993997599e-06,61.0,-42.0,5.0
3.2148859543817527e-06,62.0,-42.0,4.0
3.217286914765906e-06,62.0,-44.0,5.0
3.21968787515006e-06,62.0,-43.0,5.0
3.2220888355342134e-06,62.0,-43.0,5.0
3.2244897959183672e-06,62.0,-42.0,4.0
3.2268907563025207e-06,62.0,-43.0,4.0
3.2292917166866745e-06,62.0,-43.0,5.0
3.2316926770708284e-06,62.0,-42.0,4.0
3.234093637454982e-06,61.0,-42.0,4.0
3.2364945978391357e-06,61.0,-43.0,4.0
3.238895558223289e-06,61.0,-42.0,4.0
3.241296518607443e-06,61.0,-42.0,5.0
3.2436974789915964e-06,62.0,-43.0,4.0
3.2460984393757503e-06,61.0,-43.0,5.0
3.2484993997599037e-06,62.0,-43.0,4.0
3.2509003601440575e-06,62.0,-42.0,5.0
3.253301320528211e-06,62.0,-43.0,4.0
3.255702280912365e-06,61.0,-41.0,3.0
3.2581032412965187e-06,61.0,-42.0,4.0
3.260504201680672e-06,62.0,-43.0,4.0
3.262905162064826e-06,62.0,-42.0,4.0
3.2653061224489794e-06,61.0,-43.0,4.0
3.2677070828331333e-06,62.0,-42.0,4.0
3.2701080432172867e-06,62.0,-43.0,4.0
3.2725090036014406e-06,61.0,-42.0,5.0
3.274909963985594e-06,61.0,-43.0,4.0
3.277310924369748e-06,61.0,-43.0,5.0
3.2797118847539013e-06,61.0,-43.0,4.0
3.282112845138055e-06,61.0,-43.0,4.0
3.2845138055222086e-06,62.0,-43.0,4.0
3.2869147659063624e-06,61.0,-43.0,5.0
3.2893157262905163e-06,61.0,-43.0,5.0
3.2917166866746697e-06,61.0,-43.0,4.0
3.2941176470588236e-06,62.0,-44.0,4.0
3.296518607442977e-06,61.0,-42.0,4.0
3.298919567827131e-06,62.0,-43.0,5.0
3.3013205282112843e-06,61.0,-42.0,6.0
3.303721488595438e-06,62.0,-43.0,5.0
3.3061224489795916e-06,62.0,-43.0,5.0
3.3085234093637454e-06,61.0,-42.0,5.0
3.310924369747899e-06,61.0,-43.0,4.0
3.3133253301320527e-06,62.0,-43.0,4.0
3.315726290516206e-06,62.0,-43.0,4.0
3.31812725090036e-06,61.0,-43.0,4.0
3.320528211284514e-06,62.0,-43.0,4.0
3.3229291716686673e-06,62.0,-43.0,5.0
3.325330132052821e-06,61.0,-43.0,4.0
3.3277310924369746e-06,61.0,-42.0,4.0
3.3301320528211285e-06,61.0,-44.0,4.0
3.332533013205282e-06,61.0,-43.0,5.0
3.3349339735894358e-06,61.0,-43.0,6.0
3.337334933973589e-06,63.0,-43.0,5.0
3.339735894357743e-06,62.0,-43.0,4.0
3.3421368547418965e-06,62.0,-42.0,4.0
3.3445378151260503e-06,61.0,-43.0,5.0
3.3469387755102038e-06,61.0,-42.0,4.0
3.3493397358943576e-06,62.0,-43.0,5.0
3.3517406962785115e-06,61.0,-44.0,4.0
3.354141656662665e-06,62.0,-43.0,5.0
3.3565426170468188e-06,61.0,-43.0,5.0
3.358943577430972e-06,62.0,-43.0,4.0
3.361344537815126e-06,62.0,-43.0,4.0
3.3637454981992795e-06,63.0,-42.0,5.0
3.3661464585834333e-06,61.0,-42.0,5.0
3.3685474189675868e-06,61.0,-43.0,5.0
3.3709483793517406e-06,61.0,-42.0,4.0
3.373349339735894e-06,62.0,-42.0,5.0
3.375750300120048e-06,63.0,-42.0,5.0
3.3781512605042014e-06,62.0,-44.0,5.0
3.3805522208883552e-06,64.0,-43.0,5.0
3.382953181272509e-06,63.0,-43.0,4.0
3.3853541416566625e-06,63.0,-43.0,5.0
3.3877551020408164e-06,62.0,-43.0,4.0
3.39015606242497e-06,62.0,-43.0,5.0
3.3925570228091237e-06,62.0,-43.0,5.0
3.394957983193277e-06,63.0,-43.0,4.0
3.397358943577431e-06,63.0,-43.0,5.0
3.3997599039615844e-06,62.0,-42.0,5.0
3.4021608643457382e-06,63.0,-42.0,4.0
3.4045618247298917e-06,61.0,-42.0,4.0
3.4069627851140455e-06,63.0,-43.0,4.0
3.409363745498199e-06,62.0,-43.0,4.0
3.411764705882353e-06,62.0,-43.0,5.0
3.4141656662665067e-06,62.0,-44.0,4.0
3.41656662665066e-06,62.0,-43.0,5.0
3.418967587034814e-06,61.0,-43.0,4.0
3.4213685474189674e-06,62.0,-42.0,5.0
3.4237695078031212e-06,63.0,-43.0,5.0
3.4261704681872747e-06,62.0,-42.0,5.0
3.4285714285714285e-06,63.0,-42.0,4.0
3.430972388955582e-06,61.0,-42.0,5.0
3.433373349339736e-06,62.0,-42.0,5.0
3.4357743097238893e-06,62.0,-42.0,5.0
3.438175270108043e-06,62.0,-43.0,5.0
3.4405762304921965e-06,62.0,-42.0,4.0
3.4429771908763504e-06,62.0,-43.0,4.0
3.4453781512605043e-06,62.0,-43.0,5.0
3.4477791116446577e-06,61.0,-43.0,4.0
3.4501800720288116e-06,62.0,-43.0,4.0
3.452581032412965e-06,63.0,-42.0,4.0
3.454981992797119e-06,62.0,-42.0,5.0
3.4573829531812723e-06,61.0,-41.0,4.0
3.459783913565426e-06,62.0,-43.0,5.0
3.4621848739495796e-06,62.0,-42.0,5.0
3.4645858343337334e-06,61.0,-44.0,5.0
3.466986794717887e-06,62.0,-42.0,5.0
3.4693877551020407e-06,62.0,-43.0,5.0
3.471788715486194e-06,63.0,-43.0,4.0
3.474189675870348e-06,62.0,-43.0,5.0
3.476590636254502e-06,61.0,-44.0,4.0
3.4789915966386553e-06,63.0,-43.0,4.0
3.481392557022809e-06,62.0,-42.0,4.0
3.4837935174069626e-06,61.0,-43.0,6.0
3.4861944777911164e-06,61.0,-43.0,5.0
3.48859543817527e-06,62.0,-43.0,4.0
3.4909963985594237e-06,62.0,-42.0,6.0
3.493397358943577e-06,62.0,-42.0,4.0
3.495798319327731e-06,62.0,-42.0,5.0
3.4981992797118844e-06,61.0,-43.0,4.0
3.5006002400960383e-06,62.0,-43.0,5.0
3.5030012004801917e-06,62.0,-43.0,5.0
3.5054021608643456e-06,61.0,-44.0,5.0
3.5078031212484995e-06,63.0,-43.0,5.0
3.510204081632653e-06,62.0,-42.0,5.0
3.5126050420168067e-06,62.0,-42.0,4.0
3.51500600240096e-06,61.0,-42.0,4.0
3.517406962785114e-06,62.0,-41.0,5.0
3.5198079231692675e-06,62.0,-43.0,4.0
3.5222088835534213e-06,62.0,-43.0,4.0
3.5246098439375748e-06,62.0,-43.0,5.0
3.5270108043217286e-06,62.0,-42.0,4.0
3.529411764705882e-06,63.0,-43.0,4.0
3.531812725090036e-06,61.0,-44.0,5.0
3.5342136854741898e-06,60.0,-43.0,5.0
3.536614645858343e-06,61.0,-43.0,5.0
3.539015606242497e-06,63.0,-43.0,5.0
3.5414165666266505e-06,62.0,-42.0,5.0
3.5438175270108043e-06,62.0,-43.0,5.0
3.5462184873949578e-06,62.0,-42.0,5.0
3.5486194477791116e-06,62.0,-43.0,6.0
3.551020408163265e-06,63.0,-43.0,6.0
3.553421368547419e-06,61.0,-42.0,7.0
3.5558223289315723e-06,63.0,-43.0,7.0
3.558223289315726e-06,62.0,-43.0,6.0
3.5606242496998796e-06,63.0,-43.0,8.0
3.5630252100840335e-06,61.0,-44.0,7.0
3.5654261704681874e-06,61.0,-42.0,7.0
3.5678271308523408e-06,62.0,-42.0,8.0
3.5702280912364946e-06,62.0,-43.0,9.0
3.572629051620648e-06,61.0,-43.0,9.0
3.575030012004802e-06,62.0,-43.0,8.0
3.5774309723889554e-06,62.0,-44.0,7.0
3.5798319327731092e-06,62.0,-43.0,9.0
3.5822328931572627e-06,61.0,-43.0,10.0
3.5846338535414165e-06,61.0,-44.0,10.0
3.58703481392557e-06,62.0,-43.0,9.0
3.589435774309724e-06,61.0,-42.0,9.0
3.5918367346938772e-06,61.0,-44.0,10.0
3.594237695078031e-06,62.0,-43.0,10.0
3.596638655462185e-06,61.0,-44.0,11.0
3.5990396158463384e-06,62.0,-43.0,10.0
3.6014405762304922e-06,62.0,-44.0,11.0
3.6038415366146457e-06,61.0,-44.0,12.0
3.6062424969987995e-06,62.0,-43.0,11.0
3.608643457382953e-06,61.0,-43.0,11.0
3.611044417767107e-06,61.0,-42.0,12.0
3.6134453781512602e-06,62.0,-42.0,12.0
3.615846338535414e-06,61.0,-43.0,13.0
3.6182472989195675e-06,62.0,-42.0,13.0
3.6206482593037214e-06,63.0,-42.0,13.0
3.623049219687875e-06,62.0,-42.0,13.0
3.6254501800720287e-06,62.0,-42.0,14.0
3.6278511404561825e-06,62.0,-43.0,14.0
3.630252100840336e-06,62.0,-43.0,13.0
3.63265306122449e-06,62.0,-42.0,14.0
3.6350540216086433e-06,62.0,-43.0,14.0
3.637454981992797e-06,62.0,-43.0,14.0
3.6398559423769506e-06,62.0,-44.0,15.0
3.6422569027611044e-06,61.0,-43.0,15.0
3.644657863145258e-06,61.0,-43.0,15.0
3.6470588235294117e-06,62.0,-43.0,15.0
3.649459783913565e-06,62.0,-43.0,15.0
3.651860744297719e-06,62.0,-43.0,15.0
3.6542617046818724e-06,62.0,-43.0,16.0
3.6566626650660263e-06,62.0,-43.0,15.0
3.65906362545018e-06,62.0,-43.0,16.0
3.6614645858343336e-06,63.0,-42.0,16.0
3.6638655462184874e-06,61.0,-42.0,17.0
3.666266506602641e-06,62.0,-43.0,16.0
3.6686674669867947e-06,62.0,-42.0,16.0
3.671068427370948e-06,62.0,-43.0,16.0
3.673469387755102e-06,62.0,-42.0,16.0
3.6758703481392554e-06,62.0,-42.0,15.0
3.6782713085234093e-06,62.0,-42.0,16.0
3.6806722689075627e-06,62.0,-44.0,16.0
3.6830732292917166e-06,62.0,-44.0,16.0
3.68547418967587e-06,62.0,-43.0,16.0
3.687875150060024e-06,62.0,-44.0,17.0
3.6902761104441777e-06,62.0,-42.0,17.0
3.692677070828331e-06,62.0,-43.0,17.0
3.695078031212485e-06,62.0,-43.0,17.0
3.6974789915966385e-06,62.0,-43.0,17.0
3.6998799519807923e-06,62.0,-42.0,17.0
3.7022809123649457e-06,61.0,-43.0,18.0
3.7046818727490996e-06,62.0,-43.0,17.0
3.707082833133253e-06,62.0,-42.0,18.0
3.709483793517407e-06,63.0,-42.0,18.0
3.7118847539015603e-06,62.0,-44.0,17.0
3.714285714285714e-06,62.0,-43.0,18.0
3.7166866746698676e-06,61.0,-42.0,18.0
3.7190876350540215e-06,62.0,-43.0,18.0
3.7214885954381753e-06,62.0,-43.0,18.0
3.7238895558223288e-06,62.0,-43.0,18.0
3.7262905162064826e-06,62.0,-43.0,18.0
3.728691476590636e-06,62.0,-43.0,17.0
3.73109243697479e-06,62.0,-43.0,18.0
3.7334933973589433e-06,61.0,-42.0,19.0
3.735894357743097e-06,63.0,-43.0,18.0
3.7382953181272506e-06,63.0,-43.0,18.0
3.7406962785114045e-06,62.0,-43.0,18.0
3.743097238895558e-06,62.0,-43.0,18.0
3.7454981992797118e-06,62.0,-43.0,19.0
3.747899159663865e-06,63.0,-43.0,18.0
3.750300120048019e-06,62.0,-43.0,19.0
3.752701080432173e-06,62.0,-43.0,19.0
3.7551020408163264e-06,61.0,-43.0,19.0
3.75750300120048e-06,62.0,-43.0,18.0
3.7599039615846336e-06,61.0,-42.0,18.0
3.7623049219687875e-06,62.0,-43.0,19.0
3.764705882352941e-06,62.0,-43.0,18.0
3.7671068427370948e-06,62.0,-44.0,19.0
3.7695078031212482e-06,62.0,-43.0,18.0
3.771908763505402e-06,62.0,-42.0,19.0
3.7743097238895555e-06,62.0,-43.0,19.0
3.7767106842737094e-06,62.0,-44.0,18.0
3.779111644657863e-06,62.0,-42.0,19.0
3.7815126050420167e-06,62.0,-42.0,19.0
3.7839135654261705e-06,61.0,-42.0,19.0
3.786314525810324e-06,62.0,-42.0,19.0
3.788715486194478e-06,62.0,-42.0,19.0
3.7911164465786312e-06,63.0,-43.0,19.0
3.793517406962785e-06,63.0,-42.0,19.0
3.7959183673469385e-06,62.0,-43.0,18.0
3.7983193277310924e-06,63.0,-43.0,19.0
3.800720288115246e-06,62.0,-43.0,19.0
3.8031212484993997e-06,62.0,-43.0,19.0
3.805522208883553e-06,62.0,-43.0,18.0
3.807923169267707e-06,61.0,-43.0,18.0
3.8103241296518604e-06,62.0,-42.0,18.0
3.8127250900360143e-06,62.0,-43.0,20.0
3.815126050420168e-06,62.0,-44.0,19.0
3.817527010804322e-06,63.0,-42.0,20.0
3.819927971188475e-06,63.0,-43.0,19.0
3.822328931572629e-06,62.0,-43.0,18.0
3.824729891956782e-06,61.0,-43.0,19.0
3.8271308523409365e-06,62.0,-43.0,19.0
3.82953181272509e-06,62.0,-44.0,19.0
3.831932773109243e-06,63.0,-43.0,20.0
3.834333733493397e-06,62.0,-43.0,19.0
3.836734693877551e-06,62.0,-42.0,19.0
3.8391356542617046e-06,62.0,-43.0,20.0
3.841536614645858e-06,62.0,-43.0,20.0
3.843937575030012e-06,61.0,-43.0,19.0
3.846338535414166e-06,61.0,-42.0,20.0
3.848739495798319e-06,62.0,-43.0,19.0
3.8511404561824726e-06,61.0,-44.0,19.0
3.853541416566627e-06,60.0,-43.0,21.0
3.85594237695078e-06,62.0,-43.0,18.0
3.858343337334934e-06,63.0,-42.0,20.0
3.860744297719087e-06,63.0,-42.0,19.0
3.8631452581032414e-06,62.0,-43.0,19.0
3.865546218487395e-06,62.0,-43.0,19.0
3.867947178871548e-06,62.0,-43.0,20.0
3.870348139255702e-06,62.0,-43.0,19.0
3.872749099639856e-06,62.0,-43.0,20.0
3.8751500600240094e-06,61.0,-41.0,18.0
3.877551020408163e-06,62.0,-42.0,19.0
3.879951980792317e-06,61.0,-44.0,19.0
3.882352941176471e-06,62.0,-43.0,20.0
3.884753901560624e-06,62.0,-43.0,19.0
3.8871548619447775e-06,63.0,-43.0,19.0
3.889555822328932e-06,62.0,-43.0,20.0
3.891956782713085e-06,62.0,-44.0,20.0
3.894357743097239e-06,61.0,-43.0,19.0
3.896758703481392e-06,62.0,-43.0,20.0
3.899159663865546e-06,62.0,-42.0,18.0
3.9015606242497e-06,61.0,-43.0,19.0
3.903961584633853e-06,62.0,-42.0,20.0
3.9063625450180075e-06,63.0,-43.0,19.0
3.908763505402161e-06,61.0,-43.0,20.0
3.911164465786314e-06,62.0,-43.0,20.0
3.913565426170468e-06,62.0,-43.0,20.0
3.915966386554622e-06,62.0,-42.0,19.0
3.9183673469387755e-06,63.0,-42.0,19.0
3.920768307322929e-06,62.0,-43.0,20.0
3.923169267707082e-06,62.0,-43.0,18.0
3.925570228091237e-06,61.0,-43.0,21.0
3.92797118847539e-06,62.0,-43.0,19.0
3.9303721488595435e-06,62.0,-43.0,20.0
3.932773109243697e-06,62.0,-43.0,20.0
3.935174069627851e-06,62.0,-42.0,20.0
3.937575030012005e-06,61.0,-43.0,19.0
3.939975990396158e-06,61.0,-42.0,20.0
3.942376950780312e-06,62.0,-41.0,20.0
3.944777911164466e-06,63.0,-43.0,19.0
3.947178871548619e-06,62.0,-43.0,19.0
3.949579831932773e-06,62.0,-43.0,19.0
3.951980792316927e-06,62.0,-43.0,20.0
3.95438175270108e-06,62.0,-42.0,19.0
3.956782713085234e-06,62.0,-43.0,20.0
3.959183673469387e-06,61.0,-43.0,20.0
3.9615846338535415e-06,62.0,-43.0,19.0
3.963985594237695e-06,62.0,-43.0,20.0
3.966386554621848e-06,61.0,-42.0,21.0
3.968787515006003e-06,61.0,-43.0,20.0
3.971188475390156e-06,61.0,-42.0,20.0
3.9735894357743095e-06,61.0,-44.0,20.0
3.975990396158463e-06,61.0,-44.0,19.0
3.978391356542617e-06,62.0,-42.0,19.0
3.980792316926771e-06,61.0,-44.0,20.0
3.983193277310924e-06,61.0,-42.0,20.0
3.9855942376950775e-06,61.0,-43.0,20.0
3.987995198079232e-06,62.0,-43.0,20.0
3.990396158463385e-06,61.0,-42.0,19.0
3.992797118847539e-06,62.0,-42.0,20.0
3.995198079231692e-06,61.0,-43.0,20.0
3.997599039615846e-06,62.0,-43.0,20.0
4e-06,62.0,-43.0,20.0
4.002400960384153e-06,62.0,-44.0,19.0
4.0048019207683075e-06,62.0,-43.0,20.0
4.007202881152461e-06,62.0,-43.0,20.0
4.009603841536614e-06,62.0,-42.0,19.0
4.012004801920768e-06,62.0,-44.0,20.0
4.014405762304922e-06,61.0,-42.0,20.0
4.0168067226890755e-06,62.0,-42.0,19.0
4.019207683073229e-06,61.0,-43.0,20.0
4.021608643457382e-06,61.0,-42.0,20.0
4.024009603841537e-06,62.0,-42.0,20.0
4.02641056422569e-06,62.0,-42.0,20.0
4.0288115246098436e-06,62.0,-42.0,20.0
4.031212484993998e-06,62.0,-42.0,20.0
4.033613445378151e-06,61.0,-43.0,19.0
4.036014405762305e-06,63.0,-42.0,20.0
4.038415366146458e-06,61.0,-43.0,19.0
4.040816326530612e-06,61.0,-43.0,19.0
4.043217286914766e-06,61.0,-43.0,18.0
4.045618247298919e-06,61.0,-42.0,18.0
4.048019207683073e-06,62.0,-42.0,19.0
4.050420168067227e-06,62.0,-43.0,19.0
4.0528211284513804e-06,62.0,-43.0,19.0
4.055222088835534e-06,61.0,-43.0,20.0
4.057623049219688e-06,62.0,-42.0,20.0
4.0600240096038416e-06,61.0,-42.0,19.0
4.062424969987995e-06,62.0,-44.0,20.0
4.0648259303721484e-06,62.0,-43.0,20.0
4.067226890756303e-06,62.0,-43.0,20.0
4.069627851140456e-06,61.0,-44.0,19.0
4.07202881152461e-06,62.0,-44.0,19.0
4.074429771908763e-06,62.0,-44.0,20.0
4.076830732292917e-06,62.0,-42.0,20.0
4.079231692677071e-06,62.0,-43.0,20.0
4.081632653061224e-06,62.0,-42.0,19.0
4.084033613445378e-06,62.0,-43.0,19.0
4.086434573829532e-06,63.0,-42.0,20.0
